Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
89.716412,0.2482821978359315,997984.0,,,,,
,,,-11,"(1.184231009136266, 0.4421959443608851, 21.45702432814239, 21.49422791392667)","(-12, 2)",0.05884493666767134,0.35737022099567284
,,,2112,"(-0.36424804455491694, -0.49917289408875093, 2.393173015792116, 2.644223720597512)","(1, 2101)",0.25269031725358543,4.082004888272065
,,,22,"(-0.35696362908542423, -0.17687564358605004, 3.879118177642856, 3.899521234959882)","(221, 90)",0.10234026075386121,3.6016341584989315
,,,13,"(-0.12868392097833808, 0.004125400155666905, 1.6216707118903153, 1.630201369109854)","(221, 90)",0.07922726289995803,3.109545232944665
,,,-13,"(-0.33433541451758975, 0.2297271931582497, 3.4232096070436366, 3.4487799004913127)","(221, 90)",0.11795086548229272,2.539566147184506
,,,,,,,
,,,-11,"(1.184231009136266, 0.4421959443608851, 21.45702432814239, 21.49422791392667)","(-12, 2)",0.05884493666767134,0.35737022099567284
,,,2112,"(-0.36424804455491694, -0.49917289408875093, 2.393173015792116, 2.644223720597512)","(1, 2101)",0.25269031725358543,4.082004888272065
,,,22,"(-0.35696362908542423, -0.17687564358605004, 3.879118177642856, 3.899521234959882)","(221, 90)",0.10234026075386121,3.6016341584989315
,,,13,"(-0.12868392097833808, 0.004125400155666905, 1.6216707118903153, 1.630201369109854)","(221, 90)",0.07922726289995803,3.109545232944665
,,,-13,"(-0.33433541451758975, 0.2297271931582497, 3.4232096070436366, 3.4487799004913127)","(221, 90)",0.11795086548229272,2.539566147184506
,,,,,,,
,,,-11,"(1.184231009136266, 0.4421959443608851, 21.45702432814239, 21.49422791392667)","(-12, 2)",0.05884493666767134,0.35737022099567284
,,,2112,"(-0.36424804455491694, -0.49917289408875093, 2.393173015792116, 2.644223720597512)","(1, 2101)",0.25269031725358543,4.082004888272065
,,,22,"(-0.35696362908542423, -0.17687564358605004, 3.879118177642856, 3.899521234959882)","(221, 90)",0.10234026075386121,3.6016341584989315
,,,13,"(-0.12868392097833808, 0.004125400155666905, 1.6216707118903153, 1.630201369109854)","(221, 90)",0.07922726289995803,3.109545232944665
,,,-13,"(-0.33433541451758975, 0.2297271931582497, 3.4232096070436366, 3.4487799004913127)","(221, 90)",0.11795086548229272,2.539566147184506
,,,,,,,
,,,-11,"(1.184231009136266, 0.4421959443608851, 21.45702432814239, 21.49422791392667)","(-12, 2)",0.05884493666767134,0.35737022099567284
,,,2112,"(-0.36424804455491694, -0.49917289408875093, 2.393173015792116, 2.644223720597512)","(1, 2101)",0.25269031725358543,4.082004888272065
,,,22,"(-0.35696362908542423, -0.17687564358605004, 3.879118177642856, 3.899521234959882)","(221, 90)",0.10234026075386121,3.6016341584989315
,,,13,"(-0.12868392097833808, 0.004125400155666905, 1.6216707118903153, 1.630201369109854)","(221, 90)",0.07922726289995803,3.109545232944665
,,,-13,"(-0.33433541451758975, 0.2297271931582497, 3.4232096070436366, 3.4487799004913127)","(221, 90)",0.11795086548229272,2.539566147184506
,,,,,,,
,,,-11,"(1.184231009136266, 0.4421959443608851, 21.45702432814239, 21.49422791392667)","(-12, 2)",0.05884493666767134,0.35737022099567284
