Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
566.072289,1.7576457505543872,999808.0,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804)","(-12, -3)",0.012341443950664456,3.677127845713659
,,,211,"(0.2886596949380693, 0.7429810285324052, 15.4084121115471, 15.42964642538552)","(213, 90)",0.0516844681389703,1.2002293592133138
,,,2212,"(-1.1035588470301103, -1.2015375648828475, 7.986681236799739, 8.205422744736072)","(3122, 90)",0.20149573490562497,3.9694705047248586
,,,-211,"(-0.22053510922241276, -0.08279935129980229, 1.1544035425113492, 1.186431115083452)","(3122, 90)",0.20129524441182653,3.5007555785214697
,,,13,"(0.25235127289028236, 0.3046449066986636, 13.994788213570974, 14.000776794964336)","(-411, 90)",0.02825926731692933,0.8790088512022517
,,,-14,"(0.8386839947768832, -0.09267413040643052, 29.40306771799882, 29.415172455159354)","(-411, 90)",0.028689427009355235,6.173132316240725
,,,22,"(0.24744677506200205, 0.015573345451915181, 5.722825905175061, 5.728194198569031)","(111, 90)",0.04329703693585437,0.06285324344065177
,,,22,"(0.08541101778138224, 0.07077036771245285, 4.319970216417426, 4.321394006294523)","(111, 90)",0.025670713540632294,0.6919299813323645
,,,13,"(0.761946705633328, 0.6059551342619177, 12.625186596645639, 12.663105663409924)","(223, 90)",0.07695720140775893,0.6718515630807452
,,,-13,"(-0.002527860404699378, 0.31821011074584665, 11.223344152169494, 11.228351707098255)","(223, 90)",0.02834582223681621,1.57874015744652
,,,,,,,
,,,-11,"(0.44473809132796704, -1.2333977450743543, 246.7586491812599, 246.7621324433485)","(-12, 2)",0.005313360647459125,5.058457586631605
,,,2112,"(-0.12654069021436434, 0.15329271697425023, 2.8327393160114513, 2.991105986208831)","(1, 2101)",0.07005549894844636,2.26088431075005
,,,211,"(0.2009887270069729, 0.10385505017958443, 4.722745887828189, 4.730221014469595)","(113, 90)",0.04786671498919144,0.47693457208406687
,,,-211,"(-0.5018343780345818, 0.6272055366082759, 8.89633880581929, 8.933619001331747)","(113, 90)",0.09004675783728647,2.245605268028046
,,,13,"(0.024176873146916078, 0.06325182379555935, 1.5360666121099937, 1.5411846050514857)","(113, 90)",0.044054818845037265,1.205700368678744
,,,-13,"(0.21844922762064528, 0.321685850771958, 0.29139200942139437, 0.4972677250632435)","(113, 90)",0.927695467208133,0.9742515935625682
,,,22,"(-0.1753954613230816, 0.06515796652109655, 2.8220183511309873, 2.828214401804425)","(111, 90)",0.06620573831528147,2.7859012529874057
,,,22,"(-0.1581277545471605, -0.017820652700325894, 4.465229421653428, 4.468063982355244)","(111, 90)",0.035622233780641284,3.2538169561131416
,,,22,"(0.021897027318730895, -0.017864254515118715, 0.45395822492274535, 0.45483698329158334)","(111, 90)",0.06217156460087162,5.598866108845414
,,,22,"(0.05164833769795523, -0.06536629256092509, 0.12730104204286102, 0.15213762945215342)","(111, 90)",0.5794768846692245,5.381087004403986
,,,,,,,
,,,-11,"(0.44473809132796704, -1.2333977450743543, 246.7586491812599, 246.7621324433485)","(-12, 2)",0.005313360647459125,5.058457586631605
,,,2112,"(-0.12654069021436434, 0.15329271697425023, 2.8327393160114513, 2.991105986208831)","(1, 2101)",0.07005549894844636,2.26088431075005
,,,211,"(0.2009887270069729, 0.10385505017958443, 4.722745887828189, 4.730221014469595)","(113, 90)",0.04786671498919144,0.47693457208406687
,,,-211,"(-0.5018343780345818, 0.6272055366082759, 8.89633880581929, 8.933619001331747)","(113, 90)",0.09004675783728647,2.245605268028046
,,,13,"(0.024176873146916078, 0.06325182379555935, 1.5360666121099937, 1.5411846050514857)","(113, 90)",0.044054818845037265,1.205700368678744
,,,-13,"(0.21844922762064528, 0.321685850771958, 0.29139200942139437, 0.4972677250632435)","(113, 90)",0.927695467208133,0.9742515935625682
,,,22,"(-0.1753954613230816, 0.06515796652109655, 2.8220183511309873, 2.828214401804425)","(111, 90)",0.06620573831528147,2.7859012529874057
,,,22,"(-0.1581277545471605, -0.017820652700325894, 4.465229421653428, 4.468063982355244)","(111, 90)",0.035622233780641284,3.2538169561131416
,,,22,"(0.021897027318730895, -0.017864254515118715, 0.45395822492274535, 0.45483698329158334)","(111, 90)",0.06217156460087162,5.598866108845414
,,,22,"(0.05164833769795523, -0.06536629256092509, 0.12730104204286102, 0.15213762945215342)","(111, 90)",0.5794768846692245,5.381087004403986
,,,,,,,
,,,-11,"(0.44473809132796704, -1.2333977450743543, 246.7586491812599, 246.7621324433485)","(-12, 2)",0.005313360647459125,5.058457586631605
