Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
142.19093,0.4117169715881553,998944.0,,,,,
,,,-11,"(1.7469629358566152, 1.8119585123615376, 78.9385329142342, 78.97864934311384)","(-12, 2)",0.03187422655724918,0.8036588507919238
,,,-211,"(-1.0509149659884622, -0.6318177290606831, 6.786190406714647, 6.897497802071404)","(1, 2101)",0.1787645463087815,3.6828993875408984
,,,2112,"(0.03265799772922047, -0.0725932110146948, 2.678436041416937, 2.8395682298480405)","(1, 2101)",0.029710463564271292,5.135140405680339
,,,211,"(0.5049278770531194, 0.14658802515932445, 1.7899785978351397, 1.8708135598592746)","(213, 90)",0.2856974000104991,0.28254775749356176
,,,211,"(0.0999977068356569, 0.2040791565433156, 0.7992901634475176, 0.8426104638513462)","(113, 90)",0.2770187400162855,1.1151849405307295
,,,-211,"(-0.231433377412666, -0.4785770058052993, 3.410822980989656, 3.4548213486681716)","(113, 90)",0.15461257915941384,4.2619581834897975
,,,22,"(-0.728747401697261, -0.4140926011180946, 6.968112480901192, 7.01834289588876)","(111, 90)",0.11971276208937323,3.658320548091278
,,,22,"(-0.05181983877577543, 0.006097167541459163, 0.3663627505726018, 0.3700596386393663)","(111, 90)",0.1414684195429968,3.02447028208001
,,,13,"(-0.09230164463623325, -0.01589331482381872, 1.8310413148914948, 1.8364772047314435)","(223, 90)",0.05110666677191655,3.3121094156913418
,,,-13,"(-0.0728591408071165, -0.3341514483282093, 2.490226149054373, 2.5158211291451478)","(223, 90)",0.13648405694040536,4.497706789538647
,,,22,"(-0.01999415071494729, -0.2271684794012397, 0.5862073202887015, 0.6290026283381838)","(111, 90)",0.3710056143810195,4.624600565901371
,,,22,"(0.010585764158313866, -0.16387781424455367, 0.19423913404132903, 0.2543557304200423)","(111, 90)",0.701846252415878,4.776894829827126
,,,22,"(-0.13454535108640409, 0.13651373662392202, 0.43931931172254235, 0.47931191247282556)","(111, 90)",0.411398495581986,2.3489327859092475
,,,22,"(-0.012516410514059287, 0.032935005567034, 0.36180629299069095, 0.36351776954025605)","(111, 90)",0.0970751769190777,1.9339727440659606
,,,,,,,
,,,-11,"(1.7469629358566152, 1.8119585123615376, 78.9385329142342, 78.97864934311384)","(-12, 2)",0.03187422655724918,0.8036588507919238
,,,-211,"(-1.0509149659884622, -0.6318177290606831, 6.786190406714647, 6.897497802071404)","(1, 2101)",0.1787645463087815,3.6828993875408984
,,,2112,"(0.03265799772922047, -0.0725932110146948, 2.678436041416937, 2.8395682298480405)","(1, 2101)",0.029710463564271292,5.135140405680339
,,,211,"(0.5049278770531194, 0.14658802515932445, 1.7899785978351397, 1.8708135598592746)","(213, 90)",0.2856974000104991,0.28254775749356176
,,,211,"(0.0999977068356569, 0.2040791565433156, 0.7992901634475176, 0.8426104638513462)","(113, 90)",0.2770187400162855,1.1151849405307295
,,,-211,"(-0.231433377412666, -0.4785770058052993, 3.410822980989656, 3.4548213486681716)","(113, 90)",0.15461257915941384,4.2619581834897975
,,,22,"(-0.728747401697261, -0.4140926011180946, 6.968112480901192, 7.01834289588876)","(111, 90)",0.11971276208937323,3.658320548091278
,,,22,"(-0.05181983877577543, 0.006097167541459163, 0.3663627505726018, 0.3700596386393663)","(111, 90)",0.1414684195429968,3.02447028208001
,,,13,"(-0.09230164463623325, -0.01589331482381872, 1.8310413148914948, 1.8364772047314435)","(223, 90)",0.05110666677191655,3.3121094156913418
,,,-13,"(-0.0728591408071165, -0.3341514483282093, 2.490226149054373, 2.5158211291451478)","(223, 90)",0.13648405694040536,4.497706789538647
,,,22,"(-0.01999415071494729, -0.2271684794012397, 0.5862073202887015, 0.6290026283381838)","(111, 90)",0.3710056143810195,4.624600565901371
,,,22,"(0.010585764158313866, -0.16387781424455367, 0.19423913404132903, 0.2543557304200423)","(111, 90)",0.701846252415878,4.776894829827126
,,,22,"(-0.13454535108640409, 0.13651373662392202, 0.43931931172254235, 0.47931191247282556)","(111, 90)",0.411398495581986,2.3489327859092475
,,,22,"(-0.012516410514059287, 0.032935005567034, 0.36180629299069095, 0.36351776954025605)","(111, 90)",0.0970751769190777,1.9339727440659606
,,,,,,,
,,,-11,"(1.7469629358566152, 1.8119585123615376, 78.9385329142342, 78.97864934311384)","(-12, 2)",0.03187422655724918,0.8036588507919238
,,,-211,"(-1.0509149659884622, -0.6318177290606831, 6.786190406714647, 6.897497802071404)","(1, 2101)",0.1787645463087815,3.6828993875408984
,,,2112,"(0.03265799772922047, -0.0725932110146948, 2.678436041416937, 2.8395682298480405)","(1, 2101)",0.029710463564271292,5.135140405680339
,,,211,"(0.5049278770531194, 0.14658802515932445, 1.7899785978351397, 1.8708135598592746)","(213, 90)",0.2856974000104991,0.28254775749356176
,,,211,"(0.0999977068356569, 0.2040791565433156, 0.7992901634475176, 0.8426104638513462)","(113, 90)",0.2770187400162855,1.1151849405307295
,,,-211,"(-0.231433377412666, -0.4785770058052993, 3.410822980989656, 3.4548213486681716)","(113, 90)",0.15461257915941384,4.2619581834897975
,,,22,"(-0.728747401697261, -0.4140926011180946, 6.968112480901192, 7.01834289588876)","(111, 90)",0.11971276208937323,3.658320548091278
,,,22,"(-0.05181983877577543, 0.006097167541459163, 0.3663627505726018, 0.3700596386393663)","(111, 90)",0.1414684195429968,3.02447028208001
,,,13,"(-0.09230164463623325, -0.01589331482381872, 1.8310413148914948, 1.8364772047314435)","(223, 90)",0.05110666677191655,3.3121094156913418
,,,-13,"(-0.0728591408071165, -0.3341514483282093, 2.490226149054373, 2.5158211291451478)","(223, 90)",0.13648405694040536,4.497706789538647
,,,22,"(-0.01999415071494729, -0.2271684794012397, 0.5862073202887015, 0.6290026283381838)","(111, 90)",0.3710056143810195,4.624600565901371
