Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
8971.641174,27.133878571078288,999984.0,,,,,
,,,-11,"(-8.316349580133366, 20.30269940193728, 3343.908322277216, 3343.980297350514)","(-11, 90)",0.00656107465874777,1.9595664221114397
,,,22,"(-2.5237629337576914e-05, 7.981463359234632e-06, 0.008633174166536119, 0.008633214744893038)","(22, 22)",0.0030660280583675874,2.8352927996035446
,,,-211,"(0.9279938170575706, -4.052009304324875, 693.330804729953, 693.343280214928)","(1, -5)",0.005995502174633181,4.937527027204143
,,,-211,"(0.7313537017194804, -0.43412070446425655, 98.56617260117022, 98.56994065155787)","(5, 2101)",0.008628439867591662,5.747495952105035
,,,211,"(0.21983068578588022, -0.5539361419991535, 106.90241466812438, 106.90416695545753)","(5, 2101)",0.005574765457533312,5.090178653139116
,,,-211,"(-0.16574130239929363, -0.21711615018301145, 25.802375041062646, 25.804198246536235)","(5, 2101)",0.01058574567267222,4.060381921063736
,,,211,"(0.06266635786407167, 0.5132710168866348, 8.167501651794817, 8.18504350789627)","(5, 2101)",0.0632253577811086,1.4493054712166387
,,,211,"(0.22035402477983979, -0.7558403269665606, 23.941703780406954, 23.95505187199056)","(113, 90)",0.032872440763736126,4.996061881599154
,,,-211,"(0.7237692385564234, 0.004125345060830732, 16.325194532571214, 16.341827169577627)","(113, 90)",0.044306199741774396,0.0056997453987766965
,,,2112,"(0.30490911837093293, -0.02321995894887273, 3.012361432452432, 3.1702715848308953)","(2114, 90)",0.10116583467588271,6.207178307305401
,,,211,"(-0.0023115495285818835, 0.8776343052623823, 0.9475789182940815, 1.2990892611094869)","(113, 90)",0.7470972965951325,1.573430162060426
,,,-211,"(0.00018649315464978075, 0.0442870981177822, 0.8223022492809116, 0.8352377840542412)","(113, 90)",0.05380593810965218,1.566585347519802
,,,22,"(-0.001975421181883961, -0.12165090765183889, 17.74310178755765, 17.743518926336254)","(523, 90)",0.0068570332315070585,4.696151965663466
,,,-14,"(0.38952541337548785, -3.00844039713028, 491.84000128132277, 491.8493563115462)","(-511, 90)",0.006167685638151036,4.8411501571446784
,,,13,"(1.0337405012222978, -3.901565497288537, 768.7151129553085, 768.7257162881192)","(-511, 90)",0.005250518974266283,4.971392954131395
,,,211,"(0.12195961382787901, 0.047371705699939336, 10.879664269051945, 10.881346084841322)","(221, 90)",0.012025217723842399,0.37048501856015165
,,,-211,"(-0.016293460434675805, -0.01096369066462656, 21.977751447275764, 21.97820338750413)","(221, 90)",0.0008935725706807875,3.733890679596975
,,,22,"(-0.3258909195943314, -0.38128626411456906, 15.235718742521428, 15.243972897768325)","(111, 90)",0.03290954127613727,4.005164233697689
,,,22,"(-0.07685336195791687, -0.05433012018007607, 5.017604126181, 5.018486760794695)","(111, 90)",0.018755361927739887,3.7569559993529342
,,,22,"(0.13743622489123009, 0.03587501498011427, 0.6357278562337723, 0.6514028245285434)","(111, 90)",0.21982053774975363,0.2553328505058271
,,,22,"(0.06816109021003174, 0.1523887695352465, 0.6470166653672276, 0.6682056843233328)","(111, 90)",0.2525048390037115,1.1502031486512647
,,,22,"(0.023493588229089587, 0.06884744120053271, 2.623185847563027, 2.624194335353748)","(111, 90)",0.027724660247544126,1.2419455938783597
,,,22,"(0.13691972220328186, 0.08586794316055432, 15.954874728869926, 15.955693276317486)","(111, 90)",0.010129335228497465,0.5601372810248051
,,,-211,"(0.06388831324405915, -0.37952528561104387, 27.60530085694582, 27.60833635600634)","(-421, 90)",0.013940807500676394,4.879162828860057
,,,211,"(0.9008448526328972, -1.3649648491899624, 150.09715588404273, 150.10613023708117)","(-421, 90)",0.010895417348568437,5.295745683491624
,,,-13,"(0.24786128331547622, 0.12396872510526392, 68.78681658988707, 68.78745600810464)","(411, 90)",0.004028866097451889,0.46377052003035224
,,,14,"(0.3040646071622057, -0.36059091165424945, 47.84421638028829, 47.84654138111491)","(411, 90)",0.009858322862622212,5.412945282614494
,,,22,"(0.10566392014383844, -0.0801938975707691, 34.723969734978226, 34.72422310262551)","(111, 90)",0.003820098597676438,5.633979168855941
,,,22,"(-0.009583389194754646, 0.023348821926136545, 1.9279701417309474, 1.9281353365985074)","(111, 90)",0.01309024022851289,1.9602737983431562
,,,22,"(0.19688047918764784, -0.43224277885474566, 74.2482367500962, 74.24975593388368)","(331, 90)",0.006396956266439715,5.139795584687574
,,,211,"(-0.41052737861186767, -0.5496865119914945, 104.95091403658901, 104.95324923455424)","(213, 90)",0.006536934708116918,4.070913920308895
,,,321,"(-0.09791242688760123, -2.8852222110461714, 273.9140665980274, 273.92972400647113)","(313, 90)",0.010538984929981413,4.678466162998185
,,,-211,"(0.19204353472025976, -0.3527895202256632, 37.538623582450725, 37.54103197056037)","(313, 90)",0.010699849656973527,5.210889629312679
,,,211,"(0.22910314120496272, -0.8752161189496979, 210.99610458005154, 210.998090321323)","(113, 90)",0.00428775526647136,4.968411913890052
,,,-211,"(0.22311202678040354, 0.061714757721508195, 79.09686381183882, 79.09732569651958)","(113, 90)",0.002926658203285082,0.26986131557626053
,,,22,"(0.3150962352759462, -0.5300577126532175, 142.6064230252418, 142.607756222691)","(111, 90)",0.0043240529136396475,5.248722383009841
,,,22,"(0.0394286767383418, -0.17426465110070996, 31.87713836069521, 31.877639072805874)","(111, 90)",0.0056048828494034905,4.934899965260558
,,,130,"(1.2340802509779247, -0.7980931251319424, 455.33632386823984, 455.338967535458)","(-311, -311)",0.0032276296098031248,5.709125773665779
,,,22,"(0.267189144958736, -0.05263211502777125, 25.217691046377055, 25.219161403370293)","(111, 90)",0.010798493794998228,6.08869095920381
,,,22,"(0.001907969985888308, 0.00855082487138997, 0.10722091213255092, 0.10757825502388599)","(111, 90)",0.08152965663384222,1.3512597667803379
,,,,,,,
,,,-11,"(-8.316349580133366, 20.30269940193728, 3343.908322277216, 3343.980297350514)","(-11, 90)",0.00656107465874777,1.9595664221114397
,,,22,"(-2.5237629337576914e-05, 7.981463359234632e-06, 0.008633174166536119, 0.008633214744893038)","(22, 22)",0.0030660280583675874,2.8352927996035446
,,,-211,"(0.9279938170575706, -4.052009304324875, 693.330804729953, 693.343280214928)","(1, -5)",0.005995502174633181,4.937527027204143
,,,-211,"(0.7313537017194804, -0.43412070446425655, 98.56617260117022, 98.56994065155787)","(5, 2101)",0.008628439867591662,5.747495952105035
,,,211,"(0.21983068578588022, -0.5539361419991535, 106.90241466812438, 106.90416695545753)","(5, 2101)",0.005574765457533312,5.090178653139116
