Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
283.708205,0.8562765571773793,999408.0,,,,,
,,,-11,"(1.2188757325415045, 1.3220329052047122, 215.54939250548267, 215.55689281207773)","(-12, 2)",0.008342088454986395,0.825974416769282
,,,-211,"(-0.29550434225590105, -0.7133395162438264, 10.846692265523671, 10.875035124982269)","(1, 2101)",0.07106536464547313,4.31965467241832
,,,211,"(-1.0598090594310299, -0.8458989668633448, 13.47163654708459, 13.540428772614174)","(1, 2101)",0.10031815477278352,3.8152116561713187
,,,-211,"(0.09750440829462698, -0.39051553491775814, 0.5127526398126652, 0.6666367430496533)","(1, 2101)",0.6655192453573796,4.957067624374074
,,,2212,"(0.007754604001079947, 0.7247353228862945, 1.5936871277711973, 1.9863259239726807)","(1, 2101)",0.42682174331675676,1.5600968233487709
,,,22,"(-0.06251373632577238, -0.09852347744723555, 0.5913726757647907, 0.6027739912097339)","(221, 90)",0.19480592414822892,4.1469830846090705
,,,13,"(0.12950651623576753, -0.08032872082482312, 0.2834119459485067, 0.3386901354382746)","(221, 90)",0.4933664861690432,5.7279961678968006
,,,-13,"(-0.03581412306027432, 0.08183798820597957, 0.06914518522152857, 0.15467772937141927)","(221, 90)",0.9120928084565675,1.9833093585066457
,,,,,,,
,,,-11,"(1.2188757325415045, 1.3220329052047122, 215.54939250548267, 215.55689281207773)","(-12, 2)",0.008342088454986395,0.825974416769282
,,,-211,"(-0.29550434225590105, -0.7133395162438264, 10.846692265523671, 10.875035124982269)","(1, 2101)",0.07106536464547313,4.31965467241832
,,,211,"(-1.0598090594310299, -0.8458989668633448, 13.47163654708459, 13.540428772614174)","(1, 2101)",0.10031815477278352,3.8152116561713187
,,,-211,"(0.09750440829462698, -0.39051553491775814, 0.5127526398126652, 0.6666367430496533)","(1, 2101)",0.6655192453573796,4.957067624374074
,,,2212,"(0.007754604001079947, 0.7247353228862945, 1.5936871277711973, 1.9863259239726807)","(1, 2101)",0.42682174331675676,1.5600968233487709
,,,22,"(-0.06251373632577238, -0.09852347744723555, 0.5913726757647907, 0.6027739912097339)","(221, 90)",0.19480592414822892,4.1469830846090705
,,,13,"(0.12950651623576753, -0.08032872082482312, 0.2834119459485067, 0.3386901354382746)","(221, 90)",0.4933664861690432,5.7279961678968006
,,,-13,"(-0.03581412306027432, 0.08183798820597957, 0.06914518522152857, 0.15467772937141927)","(221, 90)",0.9120928084565675,1.9833093585066457
,,,,,,,
,,,-11,"(1.2188757325415045, 1.3220329052047122, 215.54939250548267, 215.55689281207773)","(-12, 2)",0.008342088454986395,0.825974416769282
,,,-211,"(-0.29550434225590105, -0.7133395162438264, 10.846692265523671, 10.875035124982269)","(1, 2101)",0.07106536464547313,4.31965467241832
,,,211,"(-1.0598090594310299, -0.8458989668633448, 13.47163654708459, 13.540428772614174)","(1, 2101)",0.10031815477278352,3.8152116561713187
,,,-211,"(0.09750440829462698, -0.39051553491775814, 0.5127526398126652, 0.6666367430496533)","(1, 2101)",0.6655192453573796,4.957067624374074
,,,2212,"(0.007754604001079947, 0.7247353228862945, 1.5936871277711973, 1.9863259239726807)","(1, 2101)",0.42682174331675676,1.5600968233487709
,,,22,"(-0.06251373632577238, -0.09852347744723555, 0.5913726757647907, 0.6027739912097339)","(221, 90)",0.19480592414822892,4.1469830846090705
,,,13,"(0.12950651623576753, -0.08032872082482312, 0.2834119459485067, 0.3386901354382746)","(221, 90)",0.4933664861690432,5.7279961678968006
,,,-13,"(-0.03581412306027432, 0.08183798820597957, 0.06914518522152857, 0.15467772937141927)","(221, 90)",0.9120928084565675,1.9833093585066457
,,,,,,,
,,,-11,"(1.2188757325415045, 1.3220329052047122, 215.54939250548267, 215.55689281207773)","(-12, 2)",0.008342088454986395,0.825974416769282
,,,-211,"(-0.29550434225590105, -0.7133395162438264, 10.846692265523671, 10.875035124982269)","(1, 2101)",0.07106536464547313,4.31965467241832
,,,211,"(-1.0598090594310299, -0.8458989668633448, 13.47163654708459, 13.540428772614174)","(1, 2101)",0.10031815477278352,3.8152116561713187
,,,-211,"(0.09750440829462698, -0.39051553491775814, 0.5127526398126652, 0.6666367430496533)","(1, 2101)",0.6655192453573796,4.957067624374074
,,,2212,"(0.007754604001079947, 0.7247353228862945, 1.5936871277711973, 1.9863259239726807)","(1, 2101)",0.42682174331675676,1.5600968233487709
