Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
2837.082046,8.920350551558172,999976.0,,,,,
,,,-11,"(6.737578751261822, -1.7620443829772867, 917.90709067995, 917.9335089692652)","(-11, 90)",0.0075868722658622885,6.027389467315979
,,,22,"(0.4301867801841683, -0.024872895832395825, 50.82715392417698, 50.828980467433844)","(22, 22)",0.00847765189725333,6.2254307791431485
,,,2112,"(-0.2563515050835523, -1.1361230427787476, 1.2712750310192327, 1.9635232751063756)","(2212, 90)",0.7416692638744852,4.490468222843965
,,,-321,"(-0.9343398697733025, 0.2781680052408696, 224.00931291837372, 224.0119781675428)","(2, -2)",0.004351882743005539,2.852232511658405
,,,211,"(-0.1449708427604804, -0.1869949851806448, 8.153587248385328, 8.158213558841496)","(323, 90)",0.029010826162490292,4.052912786516873
,,,130,"(-0.3858611478608025, 0.09391194439685671, 59.99555342425047, 59.998931279422976)","(311, 311)",0.00661914415420394,2.902851628746604
,,,22,"(-0.020510141835240497, 0.4407208588084085, 43.06950711128319, 43.07176683571479)","(221, 90)",0.010243498154945024,1.6173004891510783
,,,22,"(-0.3869523938687345, 0.0874803616657864, 63.28248528127256, 63.283728780337185)","(221, 90)",0.006268915416453885,2.9192550026794226
,,,211,"(-0.46631357707007826, 0.15249955444943258, 36.358619171779814, 36.36219702286541)","(223, 90)",0.01349299427163902,2.825523799577968
,,,-211,"(-0.07181220854411136, 0.13481674198024102, 40.633859617319885, 40.63438642002823)","(223, 90)",0.003759161248375567,2.060233461199715
,,,22,"(-0.2910247834920038, 0.28619214517689584, 65.85355352271914, 65.85481844890474)","(221, 90)",0.006198041875886325,2.364566603282506
,,,13,"(-2.603374461438159, 1.1582644039912953, 526.5518650793796, 526.5595853439808)","(221, 90)",0.0054113981287871645,2.7229805670439795
,,,-13,"(-0.9481340146489354, 0.41773111708381894, 181.05699366480303, 181.05998888867737)","(221, 90)",0.005722322905479865,2.7265979857571345
,,,22,"(-0.009927683801331222, -0.015961922732207257, 0.9946094102357752, 0.9947870228408343)","(111, 90)",0.018897018847206442,4.155978433503019
,,,22,"(-0.6481929012774315, 0.07621209670884585, 61.172129826381585, 61.175611397162456)","(111, 90)",0.010668798500010103,3.0245537424643696
,,,,,,,
,,,-11,"(6.737578751261822, -1.7620443829772867, 917.90709067995, 917.9335089692652)","(-11, 90)",0.0075868722658622885,6.027389467315979
,,,22,"(0.4301867801841683, -0.024872895832395825, 50.82715392417698, 50.828980467433844)","(22, 22)",0.00847765189725333,6.2254307791431485
,,,2112,"(-0.2563515050835523, -1.1361230427787476, 1.2712750310192327, 1.9635232751063756)","(2212, 90)",0.7416692638744852,4.490468222843965
,,,-321,"(-0.9343398697733025, 0.2781680052408696, 224.00931291837372, 224.0119781675428)","(2, -2)",0.004351882743005539,2.852232511658405
,,,211,"(-0.1449708427604804, -0.1869949851806448, 8.153587248385328, 8.158213558841496)","(323, 90)",0.029010826162490292,4.052912786516873
,,,130,"(-0.3858611478608025, 0.09391194439685671, 59.99555342425047, 59.998931279422976)","(311, 311)",0.00661914415420394,2.902851628746604
,,,22,"(-0.020510141835240497, 0.4407208588084085, 43.06950711128319, 43.07176683571479)","(221, 90)",0.010243498154945024,1.6173004891510783
,,,22,"(-0.3869523938687345, 0.0874803616657864, 63.28248528127256, 63.283728780337185)","(221, 90)",0.006268915416453885,2.9192550026794226
,,,211,"(-0.46631357707007826, 0.15249955444943258, 36.358619171779814, 36.36219702286541)","(223, 90)",0.01349299427163902,2.825523799577968
,,,-211,"(-0.07181220854411136, 0.13481674198024102, 40.633859617319885, 40.63438642002823)","(223, 90)",0.003759161248375567,2.060233461199715
,,,22,"(-0.2910247834920038, 0.28619214517689584, 65.85355352271914, 65.85481844890474)","(221, 90)",0.006198041875886325,2.364566603282506
,,,13,"(-2.603374461438159, 1.1582644039912953, 526.5518650793796, 526.5595853439808)","(221, 90)",0.0054113981287871645,2.7229805670439795
,,,-13,"(-0.9481340146489354, 0.41773111708381894, 181.05699366480303, 181.05998888867737)","(221, 90)",0.005722322905479865,2.7265979857571345
,,,22,"(-0.009927683801331222, -0.015961922732207257, 0.9946094102357752, 0.9947870228408343)","(111, 90)",0.018897018847206442,4.155978433503019
,,,22,"(-0.6481929012774315, 0.07621209670884585, 61.172129826381585, 61.175611397162456)","(111, 90)",0.010668798500010103,3.0245537424643696
,,,,,,,
,,,-11,"(6.737578751261822, -1.7620443829772867, 917.90709067995, 917.9335089692652)","(-11, 90)",0.0075868722658622885,6.027389467315979
,,,22,"(0.4301867801841683, -0.024872895832395825, 50.82715392417698, 50.828980467433844)","(22, 22)",0.00847765189725333,6.2254307791431485
,,,2112,"(-0.2563515050835523, -1.1361230427787476, 1.2712750310192327, 1.9635232751063756)","(2212, 90)",0.7416692638744852,4.490468222843965
,,,-321,"(-0.9343398697733025, 0.2781680052408696, 224.00931291837372, 224.0119781675428)","(2, -2)",0.004351882743005539,2.852232511658405
,,,211,"(-0.1449708427604804, -0.1869949851806448, 8.153587248385328, 8.158213558841496)","(323, 90)",0.029010826162490292,4.052912786516873
,,,130,"(-0.3858611478608025, 0.09391194439685671, 59.99555342425047, 59.998931279422976)","(311, 311)",0.00661914415420394,2.902851628746604
,,,22,"(-0.020510141835240497, 0.4407208588084085, 43.06950711128319, 43.07176683571479)","(221, 90)",0.010243498154945024,1.6173004891510783
,,,22,"(-0.3869523938687345, 0.0874803616657864, 63.28248528127256, 63.283728780337185)","(221, 90)",0.006268915416453885,2.9192550026794226
,,,211,"(-0.46631357707007826, 0.15249955444943258, 36.358619171779814, 36.36219702286541)","(223, 90)",0.01349299427163902,2.825523799577968
,,,-211,"(-0.07181220854411136, 0.13481674198024102, 40.633859617319885, 40.63438642002823)","(223, 90)",0.003759161248375567,2.060233461199715
,,,22,"(-0.2910247834920038, 0.28619214517689584, 65.85355352271914, 65.85481844890474)","(221, 90)",0.006198041875886325,2.364566603282506
,,,13,"(-2.603374461438159, 1.1582644039912953, 526.5518650793796, 526.5595853439808)","(221, 90)",0.0054113981287871645,2.7229805670439795
,,,-13,"(-0.9481340146489354, 0.41773111708381894, 181.05699366480303, 181.05998888867737)","(221, 90)",0.005722322905479865,2.7265979857571345
,,,22,"(-0.009927683801331222, -0.015961922732207257, 0.9946094102357752, 0.9947870228408343)","(111, 90)",0.018897018847206442,4.155978433503019
,,,22,"(-0.6481929012774315, 0.07621209670884585, 61.172129826381585, 61.175611397162456)","(111, 90)",0.010668798500010103,3.0245537424643696
,,,,,,,
,,,-11,"(6.737578751261822, -1.7620443829772867, 917.90709067995, 917.9335089692652)","(-11, 90)",0.0075868722658622885,6.027389467315979
