Events for energy 22.535744 GeV:
Cross section pb: 0.017721339902804875
Total number of events: 978320

pid = -12, p = (0.01427070375872641, 0.3582172049742397, 0.38143403714103585, 0.5234645581269428), Parent_PIDs = (-12, -12), theta = 0.7544152591243676, phi = 1.5309792516385203
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.30486814372465054, -0.2768068396310306, 2.1026444422610884, 2.142587282258549), Parent_PIDs = (-12, 4), theta = 0.19339365146754456, phi = 3.8787859498516157
pid = -13, p = (0.3641900130937919, 0.10914647265155006, 2.9809262852740264, 3.006930805982595), Parent_PIDs = (4122, 90), theta = 0.12685726055112567, phi = 0.2911783318460637
pid = 14, p = (-0.14779992799744712, -0.1079545802877781, 0.05926177099962371, 0.1923823474832675), Parent_PIDs = (4122, 90), theta = 1.2576624545271953, phi = 3.772437979367506
pid = 22, p = (0.11524135044144215, 0.004577155377956409, 0.12393651733260322, 0.16929790173376605), Parent_PIDs = (111, 90), theta = 0.7494528106425545, phi = 0.03969712942386456
pid = 22, p = (0.10967023369237755, 0.106288200095955, 0.3798823369370129, 0.4094329390199385), Parent_PIDs = (111, 90), theta = 0.38225583494854254, phi = 0.7697388668726217
pid = 321, p = (0.21270832314228114, -0.3561710905882653, 1.7588470559576688, 1.8733300790719702), Parent_PIDs = (323, 90), theta = 0.23163268276245258, phi = 5.250753214309533
pid = -211, p = (-0.17189868736128708, 0.22238192508740112, 1.5461184311887894, 1.5776453554217427), Parent_PIDs = (-213, 90), theta = 0.1798297501041828, phi = 2.2288485209462046
pid = 2212, p = (-0.09666446516186798, 0.3253045160196051, 6.837889645857319, 6.910300460095098), Parent_PIDs = (3122, 90), theta = 0.04958905544353356, phi = 1.8596370404287679
pid = -211, p = (0.07039345463502232, -0.021606313641270733, 0.9558475840318464, 0.968786075480101), Parent_PIDs = (3122, 90), theta = 0.07688419120132316, phi = 5.985377052930046
pid = 22, p = (-0.031160251954529893, -0.003946455835750283, 0.07478080177513627, 0.08110921112713117), Parent_PIDs = (111, 90), theta = 0.39764198397595596, phi = 3.267572245746559
pid = 22, p = (-0.10171291656382578, 0.3271175545782823, 0.6496327853440624, 0.7344209744438676), Parent_PIDs = (111, 90), theta = 0.4852658635908683, phi = 1.8722565229813828
pid = 22, p = (-0.05933011396724628, -0.29901155298938464, 0.310759478597201, 0.4353153165034448), Parent_PIDs = (111, 90), theta = 0.7757841320678434, phi = 4.516512334423361
pid = 22, p = (0.041231131725939375, -0.029318990837270575, 0.0493346528769799, 0.07066482449995772), Parent_PIDs = (111, 90), theta = 0.797985958880703, phi = 5.665055982241041

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
pid = 22, p = (-0.02457562255933311, 0.031162319662692926, 0.03705634481463189, 0.05429755134404821), Parent_PIDs = (111, 90), theta = 0.8196623151312293, phi = 2.2385674186503133
pid = 22, p = (0.031770011670697304, -0.027974403400994285, 0.4259183879528226, 0.4280167918242565), Parent_PIDs = (111, 90), theta = 0.09906191630927745, phi = 5.561232639701995
pid = 11, p = (0.07146936894822363, 0.036550530079118015, -0.013235621719512869, 0.08135880253681096), Parent_PIDs = (-421, 90), theta = 1.7342079491435318, phi = 0.47273810383703396
pid = -12, p = (-0.4576647613902958, -0.28462247810349695, 1.3988714562951252, 1.4991025115373047), Parent_PIDs = (-421, 90), theta = 0.36774812987315775, phi = 3.6979608511431836
pid = 321, p = (0.40346717563112977, 0.03756911969277443, 6.245504443536921, 6.278076369175964), Parent_PIDs = (-421, 90), theta = 0.0647898647687388, phi = 0.09284794889909766
pid = 2112, p = (0.16849532049681165, -0.5150022079094145, 2.3396947899103404, 2.5788721259524463), Parent_PIDs = (3122, 90), theta = 0.227584196768805, phi = 5.02858590899463
pid = 22, p = (0.01761668269856515, 0.026151453714518567, 0.05308592660711192, 0.06174432479524099), Parent_PIDs = (111, 90), theta = 0.5359769349421262, phi = 0.977981097829216
pid = 22, p = (-0.10065230877845749, -0.10497929727535221, 0.231255181788135, 0.27318583276356795), Parent_PIDs = (111, 90), theta = 0.5613967473911403, phi = 3.948030141191159

pid = -12, p = (-0.3381604247189915, 0.8076280108773649, 2.672579837405742, 2.8123475005958207), Parent_PIDs = (-12, -4), theta = 0.3165913905915572, phi = 1.9673256677522841
pid = -13, p = (-0.2500374800471561, -0.0886987704799084, 3.17197165772593, 3.1848005347791513), Parent_PIDs = (4122, 90), theta = 0.0834458673654333, phi = 3.4824856200712393
pid = 14, p = (0.47827203804880647, 0.08221572314269748, 1.6585711252289375, 1.7281092977454928), Parent_PIDs = (4122, 90), theta = 0.28464804780055886, phi = 0.17023775089281334
