Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
35.716747,0.03175677432806431,989048.0,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
,,,2112,"(0.381622829232534, 0.4944971777908169, 2.566013376417383, 2.8031018310948794)","(4122, 90)",0.23878049158171052,0.9135267157598195
,,,22,"(0.0070780937160122015, -0.03520264022932469, 0.515379626205343, 0.5166289620194816)","(111, 90)",0.06955891135579768,4.910810412518592
,,,22,"(0.09011277112254354, -0.10728444503992204, 0.37578697396611427, 0.40105624726404276)","(111, 90)",0.3568747578000333,5.4110151252567205
,,,321,"(0.13196491126842402, -0.027757794496649085, 3.090753744629955, 3.1328363961920336)","(313, 90)",0.04360333163351129,6.075865354763519
,,,-211,"(-0.05920892651426944, 0.16101576982275756, 0.9917332546519114, 1.0160937005970758)","(313, 90)",0.17129177285719016,1.9231704419330045
,,,211,"(-0.2220332914126305, 0.1216554365423207, 1.0289779134208943, 1.0688190487373646)","(113, 90)",0.2412552356375818,2.6403513921354835
,,,-211,"(0.17619086490887653, 0.6103663379659372, 8.645578819470401, 8.670011718329711)","(113, 90)",0.07334937971658025,1.2897715879786977
,,,22,"(0.09994701882249075, -0.05112097528918854, 0.6854551950099022, 0.6945873487561405)","(111, 90)",0.1623361153271936,5.810395345337389
,,,22,"(0.31823434688782837, 0.07642428186613523, 2.2579951439598136, 2.281590638248671)","(111, 90)",0.14394138073524834,0.23568770803302824
,,,,,,,
,,,-12,"(-0.38108630158989953, -1.3856946173521847, 8.7440891138638, 8.861403431342561)","(-12, -12)",0.16289942360726856,4.444009162025893
,,,211,"(-0.2540109160287265, 0.282807112416931, 0.6130748473935974, 0.7347393835245508)","(2, -4)",0.5550275422720519,2.302603474141879
,,,-211,"(0.08609085294384261, 0.004237429672654738, 1.1680815140521819, 1.1795438945377432)","(-411, 90)",0.07365849947459739,0.049180749808049165
,,,-13,"(-0.39114199025367713, -0.018171044529301593, 0.6202548813031419, 0.7410819096289346)","(4122, 90)",0.563113299115366,3.1880156653281557
,,,14,"(0.016239736896651924, -0.1257720291409828, 0.24816109887875176, 0.27868667597397323)","(4122, 90)",0.472427413403054,4.840798922654116
