Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
56.607229,0.05474272766471828,993992.0,,,,,
,,,-12,"(0.22563129520652866, -1.5892957938346461, 4.663431091520121, 4.93197325084328)","(-12, -12)",0.3315136652204177,4.853415892769899
,,,211,"(-0.22561120461404682, 0.6059856291356457, 4.115376120964573, 4.16820337798814)","(2, -4)",0.15584905389437137,1.9272017678181104
,,,-13,"(-0.7416764086907099, 0.24013221575628702, 2.410882761041287, 2.5359943019136355)","(4122, 90)",0.3127472936432138,2.828474082694004
,,,14,"(0.36560304020508094, 0.10553750064880286, 0.5115477175119161, 0.637561616114117)","(4122, 90)",0.6395737445241199,0.2810273114365115
,,,321,"(-0.09765682383149538, 0.740467860484169, 14.813315677910396, 14.840346047969259)","(-411, 90)",0.050376832618496056,1.701924847161539
,,,-211,"(0.2716415115412297, 0.3213639945529404, 12.527217338147617, 12.535059551109988)","(-411, 90)",0.03357740877111809,0.869050754182159
,,,-211,"(0.6806407974223362, -0.36333480678414454, 13.339023395468343, 13.362047335894616)","(-411, 90)",0.05777693133816492,5.7928547258361185
,,,2212,"(-0.5025312853672137, -0.008224941572428153, 2.1865009459834144, 2.4318187272333964)","(3122, 90)",0.2259395369516889,3.1579582162899076
,,,-211,"(0.02395907812829083, -0.05263165838662457, 0.31837751747927695, 0.35240340155218575)","(3122, 90)",0.17967600141132498,5.139576861354337
,,,,,,,
,,,-12,"(0.22563129520652866, -1.5892957938346461, 4.663431091520121, 4.93197325084328)","(-12, -12)",0.3315136652204177,4.853415892769899
,,,211,"(-0.22561120461404682, 0.6059856291356457, 4.115376120964573, 4.16820337798814)","(2, -4)",0.15584905389437137,1.9272017678181104
,,,-13,"(-0.7416764086907099, 0.24013221575628702, 2.410882761041287, 2.5359943019136355)","(4122, 90)",0.3127472936432138,2.828474082694004
,,,14,"(0.36560304020508094, 0.10553750064880286, 0.5115477175119161, 0.637561616114117)","(4122, 90)",0.6395737445241199,0.2810273114365115
,,,321,"(-0.09765682383149538, 0.740467860484169, 14.813315677910396, 14.840346047969259)","(-411, 90)",0.050376832618496056,1.701924847161539
,,,-211,"(0.2716415115412297, 0.3213639945529404, 12.527217338147617, 12.535059551109988)","(-411, 90)",0.03357740877111809,0.869050754182159
,,,-211,"(0.6806407974223362, -0.36333480678414454, 13.339023395468343, 13.362047335894616)","(-411, 90)",0.05777693133816492,5.7928547258361185
,,,2212,"(-0.5025312853672137, -0.008224941572428153, 2.1865009459834144, 2.4318187272333964)","(3122, 90)",0.2259395369516889,3.1579582162899076
,,,-211,"(0.02395907812829083, -0.05263165838662457, 0.31837751747927695, 0.35240340155218575)","(3122, 90)",0.17967600141132498,5.139576861354337
,,,,,,,
,,,-12,"(0.22563129520652866, -1.5892957938346461, 4.663431091520121, 4.93197325084328)","(-12, -12)",0.3315136652204177,4.853415892769899
,,,211,"(-0.22561120461404682, 0.6059856291356457, 4.115376120964573, 4.16820337798814)","(2, -4)",0.15584905389437137,1.9272017678181104
,,,-13,"(-0.7416764086907099, 0.24013221575628702, 2.410882761041287, 2.5359943019136355)","(4122, 90)",0.3127472936432138,2.828474082694004
,,,14,"(0.36560304020508094, 0.10553750064880286, 0.5115477175119161, 0.637561616114117)","(4122, 90)",0.6395737445241199,0.2810273114365115
,,,321,"(-0.09765682383149538, 0.740467860484169, 14.813315677910396, 14.840346047969259)","(-411, 90)",0.050376832618496056,1.701924847161539
,,,-211,"(0.2716415115412297, 0.3213639945529404, 12.527217338147617, 12.535059551109988)","(-411, 90)",0.03357740877111809,0.869050754182159
,,,-211,"(0.6806407974223362, -0.36333480678414454, 13.339023395468343, 13.362047335894616)","(-411, 90)",0.05777693133816492,5.7928547258361185
,,,2212,"(-0.5025312853672137, -0.008224941572428153, 2.1865009459834144, 2.4318187272333964)","(3122, 90)",0.2259395369516889,3.1579582162899076
,,,-211,"(0.02395907812829083, -0.05263165838662457, 0.31837751747927695, 0.35240340155218575)","(3122, 90)",0.17967600141132498,5.139576861354337
,,,,,,,
,,,-12,"(0.22563129520652866, -1.5892957938346461, 4.663431091520121, 4.93197325084328)","(-12, -12)",0.3315136652204177,4.853415892769899
,,,211,"(-0.22561120461404682, 0.6059856291356457, 4.115376120964573, 4.16820337798814)","(2, -4)",0.15584905389437137,1.9272017678181104
,,,-13,"(-0.7416764086907099, 0.24013221575628702, 2.410882761041287, 2.5359943019136355)","(4122, 90)",0.3127472936432138,2.828474082694004
,,,14,"(0.36560304020508094, 0.10553750064880286, 0.5115477175119161, 0.637561616114117)","(4122, 90)",0.6395737445241199,0.2810273114365115
,,,321,"(-0.09765682383149538, 0.740467860484169, 14.813315677910396, 14.840346047969259)","(-411, 90)",0.050376832618496056,1.701924847161539
,,,-211,"(0.2716415115412297, 0.3213639945529404, 12.527217338147617, 12.535059551109988)","(-411, 90)",0.03357740877111809,0.869050754182159
,,,-211,"(0.6806407974223362, -0.36333480678414454, 13.339023395468343, 13.362047335894616)","(-411, 90)",0.05777693133816492,5.7928547258361185
