Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,22,"(0.12854019833827704, -0.15383673318210328, 1.8650320958323259, 1.8757753174486824)","(111, 90)",0.1070777789819453,5.408441361981559
,,22,"(-0.06739837977464844, -0.025401387351657458, 1.2765285249026435, 1.278558894601948)","(111, 90)",0.056363723994006486,3.502014238865149
,,22,"(0.018783513324549184, -0.16113112049609776, 2.3352974141089438, 2.3409250459399717)","(111, 90)",0.06935393789230897,4.828438045632694
,,22,"(0.14111628279537577, -0.04106865047526656, 1.0814679799917981, 1.091408920189579)","(111, 90)",0.13507195106949224,5.999980802741698
,,22,"(0.07386771730174081, 0.0609199172546936, 0.36794061614172857, 0.3801946514411312)","(111, 90)",0.254580415822735,0.6896312693803199
,,,,,,
,,-13,"(-0.8270837526656032, 1.4233955649513255, 39.775651751718605, 39.80984499816398)","(14, 2)",0.041364650312487206,2.0971758333299486
,,39,"(-1.2265277437246311, 0.540314993148746, 26.638691955087246, 26.67268394064486)","(39, 39)",0.0502703337205792,2.7266467974818047
,,-211,"(-0.15051024686939257, -0.08742160773644896, 2.5813527662930467, 2.5909762177335156)","(1, 2103)",0.06732672219219021,3.6678009764938952
,,211,"(0.1743070731858827, 0.013564541067076386, 1.9549394934031432, 1.9676979342125476)","(113, 90)",0.08919467026628408,0.07766327525373944
,,-211,"(0.13484737523752915, -0.6112029299442262, 1.5802146036774478, 1.7053770300893378)","(113, 90)",0.3771280951603002,4.929536490708183
,,2112,"(0.05965475151020777, 0.29143814001833207, 1.1084761317493719, 1.4832417194756697)","(2214, 90)",0.26219124889689255,1.368894328103226
,,211,"(0.5994696416059341, -0.8030117404945987, 1.7348723262695738, 2.008345956237449)","(2214, 90)",0.5237996274577262,5.353663418217556
,,22,"(0.0007115473350328, -0.014020946866114872, 0.16043796306122302, 0.16105102682648945)","(111, 90)",0.08728184864545499,4.763094359471806
,,22,"(1.235131354385042, -0.7530560141440915, 14.175386003118946, 14.249007374566279)","(111, 90)",0.10169785970010138,5.735666074232723
,,,,,,
,,-13,"(-0.8337853684172967, -1.4072573777025263, 41.99009644686284, 42.022076757582184)","(-13, 90)",0.03893515109456984,4.177510131016218
,,39,"(-1.194326801271533, 0.07482115924172406, 20.147016186361526, 20.182916658629285)","(39, 39)",0.05932709136670133,3.079027276702126
,,22,"(-0.0014430362335455936, -0.00046773240295927836, 0.0396749190324056, 0.039703908213172726)","(22, 22)",0.03821578349867288,3.455038136409529
,,2112,"(0.7536196571687814, -0.23481474015300952, 0.780231086163038, 1.4541777341781408)","(1, 2101)",0.7912107331455419,5.981136476491335
,,211,"(0.4829185069767492, 0.47328715466929405, 10.817854032573086, 10.839864236701183)","(223, 90)",0.062424144046205506,0.7753260345673674
,,-211,"(0.1682684649575243, 0.36652606992291376, 3.318494028623715, 3.345823970137034)","(223, 90)",0.12093969583488874,1.140408892525282
,,22,"(0.3407489768788506, 0.29113065069591826, 2.3543852583044482, 2.3966636947097757)","(111, 90)",0.18810979716018175,0.7070340024615386
,,22,"(0.1581120123675426, 0.1292926327193501, 0.6808298439637628, 0.7108060704314055)","(111, 90)",0.2914513794117586,0.6854576583916796
,,211,"(0.3427709732471974, 0.08066989024722677, 3.5834879336377554, 3.603451834938371)","(223, 90)",0.09795172205700423,0.23114013903256975
,,-211,"(-0.2709900711827742, 0.07125919807271508, 0.9489443510591734, 0.9992440434131825)","(223, 90)",0.28711926882713473,2.884455236987937
,,22,"(-0.028662704677165328, 0.08002145156123078, 1.2777665389185642, 1.2805906103549656)","(111, 90)",0.06642438233735999,1.914746663633059
,,22,"(0.0827693901856684, 0.07553164312812216, 3.771242368878262, 3.772906678661409)","(111, 90)",0.029703663427506015,0.7397085690513661
,,,,,,
,,-13,"(-1.0520651615224939, 0.0564782652240783, 6.811071046562527, 6.892886458912147)","(-13, -13)",0.15347004000572703,3.0879608956051126
,,39,"(-2.0313013152803316, 1.1750139688391925, 34.5930229388274, 34.67275483471457)","(39, 39)",0.06773263577182734,2.6171666238678695
,,-321,"(-0.2459383052730656, 0.130843018009573, 3.1280568917874048, 3.1790038386295034)","(3, 2103)",0.08882341991977816,2.652661796172348
,,211,"(0.15910061328404693, -0.00921801628540668, 1.8693416768535265, 1.8813070102174052)","(3, 2103)",0.08504758886898077,6.2253117243099
,,2112,"(0.08474016733853747, -0.3286380435570886, 1.5400185963403745, 1.8356559921749425)","(2114, 90)",0.21691160537197748,4.964744542706946
,,22,"(0.501891247299163, 0.03281294481787981, 8.726677824405384, 8.741159955316675)","(111, 90)",0.05757138500151358,0.06528568305285368
,,22,"(0.6732690267627257, 0.19386155165895802, 13.10432520555804, 13.123041285336011)","(111, 90)",0.05341421172092096,0.2803568248963223
,,321,"(0.5272350748624879, -0.641786755436426, 4.85029630620328, 4.945600192493129)","(-421, 90)",0.16959861048183145,5.400109635000609
,,-211,"(1.0411778405461132, -0.472776796252949, 6.655106313991225, 6.754072033236349)","(-421, 90)",0.17015989707231058,5.856944620557937
,,22,"(-0.0631677017322335, -0.30118774873641285, 0.18853897075891407, 0.3609032585414984)","(111, 90)",1.02112310675029,4.505656683540259
,,22,"(0.023693844676992534, -0.009758357517211685, 0.04772811428307807, 0.054171918094430914)","(111, 90)",0.4927210433256802,5.892503619530931
,,22,"(0.2209132055713993, 0.17005601561838665, 5.489809250130415, 5.496883416597201)","(111, 90)",0.050738889685221306,0.6560447068445999
,,22,"(0.16045146346679487, 0.0042999536173496805, 2.7060298586800084, 2.7107860036892437)","(111, 90)",0.059245919345890026,0.026792679675874287
,,,,,,
,,-13,"(1.9351028517469886, -1.5479725876189936, 19.970529060922452, 20.123966735899945)","(14, 2)",0.12345540885550887,5.608478930715607
,,39,"(-0.954381657462541, -1.42786046333705, 59.3212872411922, 59.34627704181999)","(39, 39)",0.028943556572272672,4.123187470363044
,,2212,"(-1.1223543511943854, 1.0654019156061363, 3.707593797208757, 4.125695443125079)","(3, 2101)",0.3954047220175802,2.3822209614425196
,,-211,"(-0.05705100244777822, 0.602655904294759, 1.0695257754043206, 1.2368565498940622)","(-323, 90)",0.5150433072621228,1.6651810146002004
,,130,"(0.19868415935770944, 1.3077752310551505, 5.641087119650901, 5.81543042721107)","(-311, -311)",0.23032913239732075,1.420023967843065
,,,,,,
,,-13,"(-1.0655839196968948, 1.6731298333084965, 15.623638682081555, 15.74941529812642)","(-13, 90)",0.1262884082125404,2.1378934093535658
,,39,"(0.3790584770549236, 0.07189394436603946, 57.34654853354415, 57.34798454784575)","(39, 39)",0.0067276984529586106,0.1874381361350715
,,22,"(-0.05482359887278136, 0.09071800109285891, 0.8125623975081789, 0.8194467844588127)","(22, 22)",0.12971547123170993,2.1143934828369577
,,-211,"(0.7377674845205962, -0.468535541720341, 5.31779971471449, 5.390946114161088)","(1, 2103)",0.16289217788477905,5.717375901325096
,,-211,"(0.03981825555014812, -0.19266958200937778, 1.4211830285137728, 1.441508947853708)","(-213, 90)",0.1375604414555132,4.916185880557906
,,211,"(-0.20189296798595957, -0.4326931413729882, 1.7294519415516731, 1.7995743741646963)","(213, 90)",0.26937523377859485,4.275819701416424
,,2212,"(-0.21414878313849628, -0.4099598503074672, 0.8295424358606639, 1.335072292416206)","(2214, 90)",0.5086312106559714,4.231009669524974
,,22,"(0.30970372397772444, -0.28686408509555555, 1.4711948932723846, 1.5305625808682646)","(111, 90)",0.27943345417174836,5.53605352238825
,,22,"(0.05184595052769511, 0.009728461027554619, 0.20353120059180205, 0.2102560228731277)","(111, 90)",0.25359785010419655,0.1854848104113114
,,22,"(0.07616193330000358, -0.14202517894547212, 2.8283020485024966, 2.832889738253487)","(111, 90)",0.05691880967768902,5.20461940889115
,,22,"(0.05581526786673768, 0.015700303314863488, 1.871901894199804, 1.8727996543036924)","(111, 90)",0.030964697296520398,0.274204960511187
,,22,"(-0.041725203345753574, -0.03657157153546782, 0.11226895731309461, 0.12523095150555943)","(111, 90)",0.45900161269865014,3.8612638647002973
,,22,"(-0.07199661975794076, 0.10814840787685671, 0.14209726672454753, 0.1925388911193156)","(111, 90)",0.7406671901510413,2.158143654441559
,,,,,,
,,-13,"(-1.3245450698781118, 3.1379412907357564, 41.96356534296989, 42.10169919986065)","(-13, 90)",0.08098901456978833,1.9702135097150868
,,39,"(-0.16081789989104078, -0.13510683976406146, 33.381821699197516, 33.38271985823874)","(39, 39)",0.0062919252636780875,3.8403246740954153
,,22,"(-0.02588523048766892, 0.07222560809129289, 0.9178018093927329, 0.9210031188579829)","(22, 22)",0.08340155610797902,1.9149295104748034
,,-211,"(0.17389663102275574, -0.5021980546095874, 1.013917676377346, 1.1532353461913813)","(1, 2101)",0.48278711759670284,5.045737910970823
,,-211,"(0.2708580846875003, 0.14787901033403297, 0.1204305402467963, 0.35946571973150626)","(1, 2101)",1.1987220459539567,0.49973997700409745
,,2212,"(0.828557354213021, -2.2440607162549076, 11.170768423202995, 11.462492466526992)","(2224, 90)",0.21095639914560138,5.066084710651081
,,211,"(0.23793613033354338, -0.4766802985325257, 1.1417175029913298, 1.2676104885428787)","(2224, 90)",0.43660034187485447,5.175358305190688
,,,,,,
,,-13,"(-1.220566966396376, 0.31122554389115975, 23.282479796209014, 23.3167680984117)","(14, -1)",0.05404897573589884,2.8919283137610328
,,39,"(-0.44034514065774144, 0.599654849522612, 9.249259455851744, 9.27998594743958)","(39, 39)",0.08026271514551842,2.204193619831185
,,2112,"(-0.9952523441375353, 0.03822624427089197, 0.874919572908941, 1.6248890787439898)","(2212, 90)",0.8500182261076141,3.1032029288722223
,,321,"(0.3875952060348403, -0.1464705952368625, 6.915163499771347, 6.9451342571601975)","(2, -2)",0.05984710104898582,5.92187828531402
,,-211,"(0.3282445805918158, -0.43550671186821066, 9.158033409386892, 9.175318322168266)","(-213, 90)",0.05947896927978441,5.3582585313185565
,,130,"(0.4578274275055774, -0.052876545859064504, 17.536077306966607, 17.54918872513735)","(-311, -311)",0.026275244701192652,6.168200270794771
,,22,"(0.03940959777463163, -0.036820758360196985, 0.3992576045168407, 0.4028840024219187)","(111, 90)",0.1342730992923575,5.531734838244799
,,22,"(0.4180032082686466, 0.0731305480576256, 3.1962454908082996, 3.224292169871473)","(111, 90)",0.13199389371736833,0.17319921023045223
,,22,"(0.7027569367681441, -0.28788596117989873, 12.559823819002178, 12.582762812800485)","(111, 90)",0.06039210607186296,5.89438581712258
,,22,"(0.32232749424796636, -0.0626766132380751, 6.538763038956436, 6.547002783794888)","(111, 90)",0.05017601605074106,6.0911318411788145
,,,,,,
,,-13,"(2.2636898287523692, 0.4253556817048903, 30.03178952209149, 30.120172061785443)","(14, 2)",0.07654574873606876,0.18573790544590513
,,39,"(-0.3649647253463998, -0.4681321268080596, 44.02733513581647, 44.03151638340375)","(39, 39)",0.013481447967422674,4.0501995787777165
,,-211,"(-0.10815415671552472, -0.018649558896031294, 0.08968362532744255, 0.19891723206835563)","(1, 2101)",0.885678804281528,3.3123484316904896
,,2112,"(-0.04951795042295147, -0.20289788001468342, 0.8983364552944162, 1.3165939954820844)","(1, 2101)",0.22843068657749208,4.473014747309695
,,211,"(-1.1213249473278735, 0.029859353740661843, 5.46545306874826, 5.581121594276139)","(113, 90)",0.2024276507294672,3.1149703090019973
,,-211,"(-0.1659472369765576, -0.2938760725341766, 3.0110326833306593, 3.033100597813019)","(113, 90)",0.1116196417070686,4.198341694346785
,,211,"(-0.2681113020694025, 0.8080482108809974, 2.443438427077659, 2.5912731838278025)","(213, 90)",0.33527533977878154,1.8911672566661206
,,22,"(-0.108425149895196, -0.018627534178299633, 1.5305683345531864, 1.5345170005237065)","(111, 90)",0.07175423134730607,3.3117325669301443
,,22,"(-0.0998182775607804, -0.08316919993139904, 0.6834282664741055, 0.6956687428426195)","(111, 90)",0.18786754950215603,3.8362558494316965
,,22,"(0.04492785604348146, -0.16224394827661728, 1.4778213876451356, 1.4873794622699492)","(111, 90)",0.11342849231355671,4.982535096935968
,,22,"(-0.02235393848116732, -0.01566692568728229, 0.05113608801981001, 0.05796594365729235)","(111, 90)",0.49033598866260764,3.7528938969680574
,,,,,,
,,-13,"(-2.579846339352757, 2.99797408183703, 59.14043609980686, 59.27263957207388)","(14, 2)",0.06677833662060258,2.281371865231569
,,39,"(-0.056022259391923734, 0.2411280647259691, 11.934926825552367, 11.938157667328388)","(39, 39)",0.020738709716297484,1.7990803619228364
,,211,"(0.06734629173608925, -0.46338661149943794, 2.2083682267681555, 2.2617764444406654)","(1, 2101)",0.20894198750995774,4.856713485079406
,,-211,"(0.8933545178365083, -0.6792524170921193, 2.8735764790201603, 3.0881042253043023)","(1, 2101)",0.3723285722841339,5.63309991277284
,,-211,"(1.2657674186043781, -1.462914802211949, 6.393253185721606, 6.6809769463882045)","(-213, 90)",0.29382617822685986,5.425662434039348
,,2212,"(-0.11146720152812234, -0.25970079981995386, 2.877054081116822, 3.039351940959552)","(2214, 90)",0.09791545893734244,4.306954515470584
,,22,"(0.4277978763423356, -0.01810972640668208, 2.7545253185963285, 2.787606269899273)","(111, 90)",0.1542121885294294,6.240878130663271
,,22,"(0.006252794343217405, -0.027600980750972108, 0.21525008112448515, 0.21710253107601385)","(111, 90)",0.13072693700801663,4.935171081651349
,,22,"(0.01686793711070265, -0.012401427716588302, 0.27157666981157846, 0.2723824706138916)","(111, 90)",0.07693897430329724,5.6492190479932125
,,22,"(0.06994896429957406, -0.31573538106529514, 1.0410560268602387, 1.0901281298659604)","(111, 90)",0.3011870679685106,4.930410576744846
,,,,,,
,,-13,"(2.1507985619175645, -1.093881267693912, 15.259751710136404, 15.449715109747792)","(14, 2)",0.1568290678282334,5.812686888574489
,,39,"(0.2720134063280176, -0.394653839866565, 40.72554437314076, 40.7285594682252)","(39, 39)",0.011768853148693753,5.3158606738659415
,,-211,"(-0.479892659327444, 0.5383192522582193, 3.3482679814471017, 3.427894812025606)","(1, 2103)",0.21214474862861857,2.2988757801420943
,,211,"(-1.5418697832003807, 0.17904106779945822, 17.257885158675883, 17.328112940168953)","(213, 90)",0.08970186678383543,3.025990931294131
,,2212,"(-0.21284482950203226, 0.18234722075951879, 3.660727752804012, 3.789436858349006)","(2214, 90)",0.07641325722272464,2.4332134528210245
,,-211,"(-0.39074833212195237, -0.39950553784976944, 1.2838568355268858, 1.4071450148644349)","(-213, 90)",0.41053966987584484,3.9380718728678676
,,22,"(0.010697077556892096, 0.040496819298926845, 0.28770477818688317, 0.29073778432317976)","(111, 90)",0.14457033208845418,1.31254861885726
,,22,"(0.09669080973428341, -0.08091724296054373, 1.8535891991867823, 1.8578723401346247)","(111, 90)",0.06791594015254723,5.586365847410315
,,22,"(-0.1500646730160205, 0.2650139144248981, 3.0410230653858537, 3.0562351128692624)","(111, 90)",0.09981498723347597,2.0860314410635934
,,22,"(-0.06413955866040782, 0.0777251503045673, 2.1002118322811034, 2.102628075154656)","(111, 90)",0.04794525794014831,2.2607212155527296
,,22,"(0.045686525746434684, 0.08354504240766637, 0.2825058957398877, 0.2981218104625603)","(111, 90)",0.3250993047879041,1.0703755018815695
,,22,"(0.0655447374488882, 0.10241786297454952, 0.0811122568716203, 0.14616678650885437)","(111, 90)",0.9825181492358468,1.001501802454997
,,22,"(0.08737738524047091, 0.2122708804631934, 0.1354080050666582, 0.26651278014424207)","(111, 90)",1.037850046227066,1.180303166050144
,,22,"(0.11075133185568743, 0.28778067767979143, 0.39243414992876463, 0.4990873049717462)","(111, 90)",0.6659930758955066,1.2034213417011628
,,,,,,
,,-13,"(-0.42291529784421533, 2.6477136521398275, 38.74522232590561, 38.83803112996761)","(14, 2)",0.06909261579772319,1.7291868428113546
,,39,"(-0.5600799766966645, -0.7631950253605103, 39.61990500621187, 39.63141276626208)","(39, 39)",0.02388888106905769,4.079296319029547
,,2112,"(0.688518790115208, -1.0712430736802379, 6.183740431022613, 6.383028853954313)","(1, 2101)",0.2030925888428185,5.283635651737011
,,-2112,"(0.23163552675588234, -0.1401162386809247, 4.134433236855408, 4.248484147612209)","(1, 2101)",0.06538523354861442,5.739170942183967
,,2112,"(0.06284095766978906, -0.6731593144181532, 1.0267219943831052, 1.5472693001539182)","(1, 2101)",0.5823204238286143,4.805471493396441
,,,,,,
,,-13,"(2.6670732969835362, 0.3354611005970765, 17.239194092166088, 17.447830555816118)","(14, 2)",0.15468321540431945,0.12512167358599874
,,39,"(0.008173977198544846, -0.24368430230291854, 47.23123666315791, 47.232033774821524)","(39, 39)",0.005162244443457049,4.745919714739988
,,-211,"(-1.273043057841334, -0.2749528665530559, 16.775101805627635, 16.82616290423979)","(1, 2101)",0.07748325457637638,3.3543060964415834
,,211,"(-0.2112917830199737, 0.0948653166807562, 0.24778158175355758, 0.36676851423887924)","(1, 2101)",0.7516795065093288,2.719589127592685
,,2112,"(-0.1493267061147716, 0.17422073762762752, 4.961742417896085, 5.055129171151604)","(1114, 90)",0.046212678932597916,2.279404880715675
,,-211,"(-0.5822848094541172, -0.09728388822841548, 2.597974327139985, 2.6678587188245775)","(1114, 90)",0.22344252757345492,3.307136352644212
,,211,"(-0.26622849206517935, 0.13326767130598752, 0.7095554018174981, 0.7820399832176175)","(213, 90)",0.3972779783956708,2.6774841175036532
,,22,"(-0.04287602786352203, -0.020094504809670663, 0.044194880715235266, 0.06477136998962789)","(111, 90)",0.8198631912196216,3.579859737807032
,,22,"(-0.15019639782319882, -0.10179926431738703, -0.09675817589539285, 0.20563120565038182)","(111, 90)",2.060701568622494,3.7372458129137835
,,,,,,
,,-13,"(0.9365035153610118, -2.315603829266459, 53.51727636276006, 53.575638990608724)","(14, -1)",0.046639138743259104,5.096709911771897
,,39,"(-0.42131265826396747, -0.2670174618159675, 5.944278821874707, 5.966498329394931)","(39, 39)",0.08371670196849258,3.7064772642291426
,,2112,"(0.05007378093994169, -0.5784556079812887, 0.5952826639227355, 1.254699768394644)","(2212, 90)",0.7729285543846437,4.798738329925972
,,-211,"(-0.14981704431393986, 0.35011196863511196, 5.819272569589513, 5.833389800229835)","(2, -2)",0.06534791480524355,1.9751307114940357
,,211,"(-0.07398765733902168, 1.3804666900491296, 8.463663687658391, 8.576960140892632)","(213, 90)",0.16190939859967726,1.6243412152422698
,,22,"(-0.31441637287118407, 1.2721089486226824, 13.21534829536152, 13.280156226506147)","(111, 90)",0.0988335188286758,1.8131016939877345
,,22,"(-0.027043563512841345, 0.15838929175679117, 2.1549005932116683, 2.160882941923206)","(111, 90)",0.07442785190437369,1.7399066893067474
,,,,,,
,,-13,"(-1.1650119034641189, 1.2565987047747071, 30.29060807670663, 30.33922205219342)","(14, 2)",0.05651048884320295,2.318391893075275
,,39,"(0.8985054917645701, 0.9824293657031965, 33.02092986595911, 33.04799748413622)","(39, 39)",0.04029639203674784,0.829986761814523
,,211,"(0.2580381199689713, 0.45523839053838555, 1.072645887658156, 1.2016133524503851)","(1, 2103)",0.45387536210243623,1.0551314368757072
,,-211,"(0.11858081481196478, -0.8484282619646846, 3.857892845886725, 3.9543278721656168)","(-213, 90)",0.21851218801966946,4.85125470793525
,,2112,"(0.05121469405826025, -0.6096405630479809, 2.6362811090924425, 2.864795705117316)","(1114, 90)",0.2280285450872788,4.796200204256284
,,-211,"(0.038525825184067344, 0.14491123472001108, 0.9519713368293808, 0.9737621455976353)","(1114, 90)",0.15622647825302463,1.3109489750256096
,,211,"(-0.2629053971337021, -0.1492296370444751, 0.47818740072571886, 0.5826934936373278)","(213, 90)",0.5637535516842165,3.657860896609331
,,211,"(-0.06793827781470008, -1.0171322799634261, 6.441187067542423, 6.522847867957044)","(223, 90)",0.15696072258917743,4.645694102281301
,,-211,"(-0.022560035689617834, -0.43647409399073533, 2.35474295432887, 2.399023292049663)","(223, 90)",0.18351859887074362,4.660747936653827
,,22,"(-0.04096475798853013, 0.11940923232605517, 1.75574392085985, 1.7602765100398499)","(111, 90)",0.07177793564826503,1.901276888636649
,,22,"(-0.03474135703278239, -0.03479658083740239, 0.5408134603014918, 0.5430441628171011)","(111, 90)",0.09067071257049594,3.9277849704335743
,,22,"(-0.13273862582175805, 0.49389114268930767, 1.4777118154450408, 1.5637072018501024)","(111, 90)",0.3331850849931622,1.8333528901347604
,,22,"(0.0035902040450947817, 0.14520795054682517, 0.6370698242108006, 0.653418854477796)","(111, 90)",0.22416865166721867,1.5460767936653792
,,22,"(0.31592086068254277, -0.3420080085942233, 3.1492789348814276, 3.183509585009112)","(111, 90)",0.14677747275717548,5.458157495352561
,,22,"(0.04248434442973644, -0.15997659585556095, 1.0449584939505296, 1.057986618451537)","(111, 90)",0.15709506101432646,4.971963496154471
,,,,,,
,,-13,"(-1.4633465839614452, -0.3791991121975005, 17.75973682921258, 17.82426973174421)","(14, 2)",0.0849136798560067,3.3951469800585685
,,39,"(-0.9192675001766999, 0.6512458509962109, 38.63002916491472, 38.646658019795694)","(39, 39)",0.02915496021953065,2.525224703054831
,,2112,"(0.2851883841514943, 0.28874256480100396, 4.28804105742888, 4.40849096384223)","(1, 2101)",0.09436312398697497,0.7915907815571035
