Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,-211,"(-0.4928195032279252, 0.19792785472561958, 0.5470104106598543, 0.7750784945464342)","(-213, 90)",0.7706232029494777,2.7596875596985195
,,22,"(-0.47342860748404403, 0.02439581687301031, 1.3716442625252874, 1.451253866552548)","(111, 90)",0.3327603738054094,3.090108105164164
,,22,"(-0.9248508600805857, 0.1862767919013278, 2.3557845804379314, 2.5376700230766738)","(111, 90)",0.3809124294435913,2.9428390117975707
,,,,,,
,,-13,"(-0.11625704871961542, -1.064584994198717, 10.398133947154452, 10.453669715933055)","(14, 2)",0.10262913810395266,4.603615903851807
,,39,"(-0.41009924873071174, -0.9112547752115754, 23.067769656265376, 23.08974691275825)","(39, 39)",0.043292382137193455,4.289503479235082
,,-211,"(0.32488387906462457, 0.5461636544352024, 5.2014687104489665, 5.242003510393877)","(1, 2101)",0.1215721149147214,1.0341743206842269
,,2212,"(-0.09280538224836696, 0.1987784530039059, 0.8177982387475645, 1.2638315807699667)","(1, 2101)",0.2620815704756863,2.007597407841885
,,211,"(-0.24983946011253103, 0.47658529604953037, 1.1867799845104847, 1.3105265418047232)","(213, 90)",0.42568861985167705,2.0536381129680734
,,-211,"(-0.28817025843266525, 0.12574993041616167, 0.8321322919343932, 0.9004327176556862)","(-213, 90)",0.3612576922213669,2.730127931486791
,,22,"(0.12444217712335698, 0.09086707991046576, 0.4502691803205887, 0.47590441940081946)","(111, 90)",0.3297181441530303,0.6307050830792427
,,22,"(0.2688598362393806, 0.0023125792698584086, 1.0248255426091148, 1.059508542839374)","(111, 90)",0.2565742035248997,0.008601218660906497
,,22,"(0.376864703581731, 0.4016972009296911, 1.4296060672495787, 1.5320447622564108)","(111, 90)",0.3677573847057399,0.8172826950381324
,,22,"(0.0621208022347972, 0.13368557539547665, 0.5527676892177096, 0.5720864841806705)","(111, 90)",0.26061772502236574,1.1358030930137275
,,,,,,
,,-13,"(-0.2776244965227662, 2.0634777422222177, 13.374954450682242, 13.536453979796214)","(-13, -13)",0.15442985068349938,1.7045352603958144
,,39,"(0.4092754836695818, 0.801541783240198, 6.936336807271094, 6.995612401875397)","(39, 39)",0.12902869336385137,1.0986965585951167
,,-211,"(0.4647661517260164, -0.337288731835997, 2.2762810664218796, 2.351745424714264)","(1, -4)",0.24712213350049747,5.65540725506526
,,2112,"(-0.4465161974300529, -2.4433622773532084, 12.676675862038293, 12.951845375429876)","(3222, 90)",0.1934855687994225,4.531636899582795
,,211,"(0.114938873371129, -0.6612064051151043, 3.2966333211829166, 3.3671465507177687)","(3222, 90)",0.20083358512849053,4.884501190618435
,,-211,"(-0.32861039503479167, 0.30068569527392847, 1.5819091041945725, 1.649337102566047)","(-421, 90)",0.2744635445420738,2.400539899304535
,,211,"(0.18564987355387377, 0.08203883712818351, 2.471614809686533, 2.483859053712531)","(-421, 90)",0.08193597573406872,0.41609829420811145
,,22,"(0.06167679547983386, -0.023340039592519773, 0.2414328987247867, 0.25027710469696335)","(111, 90)",0.26663744577455517,5.921415308175558
,,22,"(-0.039890268761292084, 0.06465510121729318, 0.35163199085070046, 0.35974514957799464)","(111, 90)",0.2127806392417888,2.123600532646854
,,22,"(0.031019161042120394, -0.13294486687086277, 0.6021274556266359, 0.6174091016485542)","(111, 90)",0.22295305223760595,4.941611583732359
,,22,"(0.056919445269745114, 0.015213448568840986, 0.16349231772629416, 0.17378437853468817)","(111, 90)",0.3458818863388686,0.2611752338064842
,,211,"(-0.0004993052704493905, 0.19989793143182744, 0.7713557150588173, 0.8089677721333379)","(310, 90)",0.25357380680849884,1.5732941226874635
,,-211,"(-0.23110512109294773, 0.07063178168520243, 0.2171055089934217, 0.35357179258914995)","(310, 90)",0.8388652985585723,2.844982226971996
,,,,,,
,,-13,"(-0.5710715138760597, -0.3100784056209056, 2.2816331674155395, 2.374717928058776)","(14, -3)",0.277460220781506,3.639027546363579
,,39,"(0.9722927486878933, -2.1299823611515714, 7.10227446422397, 7.479326810261202)","(39, 39)",0.31844972580176584,5.140617970776553
,,211,"(-0.26953143010748404, 0.31709485398720927, 3.365183257988555, 3.3936903929185136)","(2, -4)",0.12304419699058401,2.275291863434418
,,2112,"(0.4554457442364882, -0.000450684067813005, 3.524444860340826, 3.6758583198407053)","(3122, 90)",0.12851269134164905,6.28219576248318
,,22,"(0.07498300601685604, -0.08198899010229681, 0.1814113826568579, 0.2127316042500299)","(111, 90)",0.5495279014210421,5.4531846809981985
,,22,"(0.016987883332450417, -0.17430767520984514, 0.6240829583438655, 0.6481907841927474)","(111, 90)",0.27358854443568836,4.809541343161943
,,-211,"(0.0034781358112288413, 0.5132138164133269, 3.42921081459938, 3.470211393366634)","(-411, 90)",0.14856023975527569,1.5640192634127168
,,22,"(-0.043036289612473355, 0.15682259378118674, 0.9637377624042966, 0.9773617154502768)","(111, 90)",0.16716474402629986,1.8386293646744987
,,22,"(-0.039276007194419274, -0.006762935262521419, 0.623616172840959, 0.6248883684813679)","(111, 90)",0.06382112232948092,3.312110514067209
,,22,"(0.1469624959783879, -0.11433242876379371, 0.6542735714787737, 0.6802527367286486)","(111, 90)",0.2772581904900217,5.622022313417666
,,22,"(0.04632833510272927, 0.03829241970492857, 0.27302971212869254, 0.27956725084552725)","(111, 90)",0.21668505159672843,0.6907182122060771
,,-211,"(0.06019604990846472, 0.8235261705535262, 4.9831992248543475, 5.053075619610309)","(20313, 90)",0.16420938774764865,1.4978306017730805
,,211,"(-0.6211338105459644, 0.2568891428079037, 7.989273614766664, 8.018713856897667)","(323, 90)",0.083935153708612,2.749433617951244
,,130,"(-0.23262534773809768, 0.7120644829306662, 8.966180344415523, 9.011168407090437)","(311, 311)",0.08335366976766662,1.8865572841546656
,,,,,,
,,-13,"(-0.424580795468705, 0.19398981298495382, 5.580783000318299, 5.601268055687435)","(14, 2)",0.08344966815266291,2.713017767954506
,,39,"(-1.6769474839517082, -0.8802253749086772, 19.947096568617102, 20.03720190081084)","(39, 39)",0.09466358777258838,3.624959220901471
,,2112,"(0.844241169478852, -0.07598848180729834, 5.1513453306193675, 5.304495065678199)","(1, 2101)",0.16308854843139145,6.193419170690976
,,321,"(0.31807487525239925, 0.44094309471554205, 4.425400833675105, 4.48592185845189)","(313, 90)",0.1222448246383248,0.945883893013478
,,-211,"(0.6675668609956462, -0.007154627467662017, 3.723834821906457, 3.785778951330476)","(313, 90)",0.1773944301052797,6.272468248008719
,,22,"(-0.251959852751011, 0.37336441710740575, 0.1013637646957102, 0.46169185411218977)","(111, 90)",1.3494446481178768,2.164433508046467
,,22,"(-0.11383193018354387, 0.0606224451122228, -0.0076616024642464295, 0.12919554687765303)","(111, 90)",1.6301335133715298,2.652236827714637
,,211,"(0.39026145630672576, 0.05849056641463575, 4.5470593651583595, 4.566284463961098)","(310, 90)",0.08656891238881845,0.14876802340209602
,,-211,"(0.24717570032134506, -0.16404185215112285, 1.4923292259320688, 1.5279174910830515)","(310, 90)",0.19623000847325162,5.697263685766235
,,,,,,
,,-13,"(0.572740374991134, -0.7735801143284812, 8.485245954338964, 8.540317363637913)","(14, 2)",0.11295251426003745,5.349702410077534
,,39,"(0.03595273351105427, -1.482029018841072, 30.19589829487838, 30.23252925853093)","(39, 39)",0.049055526803556605,4.736643352432313
,,2212,"(0.17754136441943497, 0.6199823811324527, 1.1678969766214908, 1.6310220813637688)","(1, 2101)",0.5045239274063124,1.2918950037301924
,,-211,"(-0.17031474336253744, 0.837804780985225, 1.3974388940459876, 1.6441530373845437)","(-213, 90)",0.54904446740083,1.771350368045738
,,22,"(-0.3881247299244612, 0.5953559575537262, 2.5039847273872757, 2.602888594842734)","(111, 90)",0.27655321398469423,2.1485204228810573
,,22,"(-0.22779499963462238, 0.202466013498148, 1.211086461186144, 1.2488448522329534)","(111, 90)",0.2465289004854447,2.414995512057142
,,,,,,
,,-13,"(0.8266131757596319, -0.39705304015686743, 7.070580001674403, 7.130582448490111)","(14, 2)",0.12897633870041256,5.835391328719945
,,39,"(1.696739100643454, 1.58140132412129, 25.75691594117112, 25.861444689840827)","(39, 39)",0.08980851670971311,0.750228767209883
,,211,"(-1.591037166378935, -0.27381843329805494, 4.797377210404609, 5.063663069658409)","(1, 2101)",0.32461843094627385,3.312023686612622
,,2112,"(0.14714574080260787, -0.905621623902781, 3.284408519072455, 3.537221155055529)","(1, 2101)",0.27240539885644344,4.873461764476534
,,-211,"(-1.0919705710919354, -0.26884468214308954, 2.8158457495418823, 3.0353161715644306)","(-213, 90)",0.37996755261766174,3.382992979708111
,,22,"(0.0656571396809852, 0.18888482853834648, 0.9454622708259234, 0.9663784165627668)","(111, 90)",0.20843404672653484,1.2362575373696323
,,22,"(-0.05314741941581127, 0.0750516268411588, 0.29096161576783447, 0.30514923682076217)","(111, 90)",0.30613349442260634,2.1869677106557672
,,,,,,
,,-13,"(-0.5051319279257105, 1.7215558518565224, 9.246077692470537, 9.419131039882219)","(-13, 90)",0.19166077621760683,1.8562018069117796
,,39,"(0.055757683094867866, -0.2197693439904213, 21.07989321699357, 21.08148843049726)","(39, 39)",0.010755435997654026,4.960856360719825
,,22,"(-0.07763886904672217, 0.059963982242404415, 0.425301828609018, 0.436468920510265)","(22, 22)",0.22669331314374305,2.4839435271034467
,,-211,"(0.23652251597266305, 0.03199213691558728, 1.289911910460829, 1.319211476236911)","(1, 2103)",0.1829637293860692,0.1344444864889804
,,211,"(-0.08659688256472682, -0.7487312661154315, 2.397078288411477, 2.5166568368775355)","(1, 2103)",0.3046456558622794,4.597242430159487
,,-211,"(-0.29562960128588406, -1.3523495108912296, 7.009513364753882, 7.1462580037616545)","(1, 2103)",0.19497772485158868,4.497170202106981
,,2112,"(0.5159447912956784, 0.5922745056034089, 1.8293443937337892, 2.2014269948009066)","(1, 2103)",0.40557562019792354,0.8541655604693833
,,211,"(-0.06471092601634804, -0.1929773275538264, 0.4512554897974586, 0.5143336027016457)","(213, 90)",0.42372547191254045,4.388843254723922
,,22,"(0.17979502445067153, 0.13477351030931806, 0.8840226186877682, 0.9121327426695592)","(111, 90)",0.24890811305712185,0.6432420683434703
,,22,"(0.041688192025510544, -0.0267325383763277, 0.34915250453993674, 0.3526471400549112)","(111, 90)",0.1408980738414839,5.712986093804441
,,,,,,
,,-13,"(1.8572883076590379, -2.261677805889472, 10.615853693840883, 11.01236668659626)","(14, 2)",0.2689959637235886,5.39992334195077
,,39,"(0.4442539646881467, -0.5604426376632553, 6.802802077864713, 6.841448864634507)","(39, 39)",0.104742913631498,5.38265305760746
,,2212,"(-0.10206930539712536, 0.8712737379088479, 4.779513299727546, 4.949104367928242)","(1, 2101)",0.18151974953677896,1.6874143024833206
,,-211,"(-0.6897112540525995, 0.7016813995850408, 6.0332748451724845, 6.114568140333503)","(-213, 90)",0.1616558213007712,2.347591706352269
,,211,"(-0.07649532907159698, 0.1848819416958478, 0.18981143575157527, 0.30909712676936046)","(223, 90)",0.8117344313627659,1.9631016343883803
,,-211,"(-0.6024751962397386, 0.05568250152900667, 2.6909422705228896, 2.761652945474421)","(223, 90)",0.22116619123708137,3.049431577003988
,,22,"(-0.1485132606630969, 0.13946959736018846, 1.7516292788654857, 1.7634378604757872)","(111, 90)",0.11579143386534686,2.3875876510015424
,,22,"(-0.6822779269230203, 0.8691312654738046, 12.097724406712617, 12.148079195780735)","(111, 90)",0.09108182223758503,2.2363308064635317
,,,,,,
,,-13,"(0.15498118041100334, -1.4406097708959062, 28.419713052446035, 28.456820442509976)","(-13, 90)",0.05093889654717716,4.819557076207072
,,39,"(-0.14981337719577553, -0.34302527098675767, 4.961407610819237, 4.97710003785072)","(39, 39)",0.07530230778523736,4.300615344481108
,,22,"(0.003178836545704334, -0.0010686260485681643, 0.0721382864757513, 0.07221619859196096)","(22, 22)",0.04645572473534684,5.958884899372703
,,22,"(-3.4467358787537775e-06, 2.8742316099115952e-06, 1.5977324820001774e-05, 1.6595665216228855e-05)","(22, 22)",0.27383517610736985,2.4465202906701515
,,-211,"(0.007520298020332619, 0.8306685072665829, 3.418324377512516, 3.520580642258197)","(1, 2101)",0.23839338989105616,1.561743265911862
,,2212,"(-0.46594027494613327, -1.0035926353495934, 2.0887653025152546, 2.543145611135245)","(1, 2101)",0.4871472412303465,4.277729789389856
,,22,"(0.3148520109756146, 1.5498598573512088, 4.596915407862239, 4.86136077999621)","(111, 90)",0.33135436630794085,1.3703750148028182
,,22,"(0.13522477292513296, 0.4077650644314218, 1.4042712935023887, 1.4685148799853163)","(111, 90)",0.2968840275207444,1.2505847589846728
,,,,,,
,,-13,"(-0.1839450072179587, 2.238902532353725, 7.037210899435468, 7.387829288349432)","(14, 2)",0.30899880803243507,1.6527707739626079
,,39,"(-0.004892337933108722, -0.04996575794997443, 9.833147473007799, 9.834081485294591)","(39, 39)",0.005105614886878653,4.6147862823211385
,,211,"(0.002287978208746641, -0.435815155234603, 3.927402270481697, 3.9539737560410333)","(310, 90)",0.11051715746626296,4.7176388143148715
,,-211,"(-0.544898488729372, -1.385553307385644, 16.60583777394292, 16.673032126462076)","(310, 90)",0.08941909864743781,4.337696544854888
,,211,"(0.2836629899373437, -0.29652383558474293, 0.8469705887398661, 0.9514357781902235)","(310, 90)",0.45116857138668137,5.4756240417425746
,,-211,"(-0.0022018465640141482, 0.09905200078041246, 0.3116674290232778, 0.35557350604463506)","(310, 90)",0.3077892582847962,1.5930218647212793
,,211,"(0.16488669348465845, 0.13861783096240804, 0.6362299740730902, 0.6860545820545705)","(310, 90)",0.3264618667604358,0.6990615243908063
,,-211,"(0.1104356230729562, -0.16601813908406482, 0.15434058101009648, 0.28819932198910897)","(310, 90)",0.9120816305241013,5.2993770024030145
,,2112,"(0.26643334461514573, -0.24689948293487904, 4.540719529367002, 4.651115104044535)","(3122, 90)",0.07982698120760938,5.535821807189216
,,22,"(-0.055767580538593646, -0.05239269657578536, 0.22767506608428892, 0.24018941152785261)","(111, 90)",0.32422466246183773,3.895798317985263
,,22,"(-0.048022980093244544, 0.08306382857351083, 0.24072134227862155, 0.25913813085446724)","(111, 90)",0.3792822859688299,2.0949913326739273
,,22,"(0.00518412502120296, 0.10971348278492495, 0.518989437963521, 0.5304846465023515)","(111, 90)",0.20855681528954048,1.5235799606162086
,,22,"(0.006837486736238196, -0.03618130070529202, 0.08063894305060035, 0.08864805063797485)","(111, 90)",0.4283490340996365,4.899164801805616
,,,,,,
,,-13,"(-0.7887192395260426, -1.2253689053778973, 6.848956161420436, 7.003068722333412)","(14, -3)",0.2096447882814353,4.140484608129132
,,39,"(-0.22306523643160625, -1.0583133927716473, 23.362734803953924, 23.388095514138396)","(39, 39)",0.04626147098245718,4.504655331574369
,,211,"(0.20249479205169219, 0.7884107794503896, 5.432356849937403, 5.494777195476033)","(2, -4)",0.14873624887017753,1.3193912019390133
,,2112,"(-0.27854339420880064, 0.29147891660338154, 2.606768725622718, 2.800103811480269)","(3122, 90)",0.1534470927048044,2.3335053737232943
,,-211,"(0.3175463264772491, 0.219160236559308, 1.561561206715675, 1.614564977313469)","(-411, 90)",0.2422298521030839,0.6040966195765362
,,22,"(0.04230258032278023, 0.00371472919924414, -0.002916325264284661, 0.0425653904955199)","(111, 90)",1.6393640453998812,0.08758862453319569
,,22,"(-0.047789575792665406, 0.0105092881963939, 0.14939673403189213, 0.15720582951097486)","(111, 90)",0.3165158153809149,2.9251305389367306
,,22,"(-0.03793547501281397, 0.387882531738838, 0.5163633890484516, 0.6469336196567471)","(223, 90)",0.6465439571405346,1.668287729107249
,,22,"(0.07399896337197986, -0.08488856615528262, 0.5866129582814713, 0.5973246002533015)","(111, 90)",0.18966577577991944,5.429357605711375
,,22,"(-0.05283498192845903, -0.13160003924301394, 0.9270199778038062, 0.93780389468775)","(111, 90)",0.1517973866699023,4.330606095850994
,,22,"(0.14091664402948967, 0.3645340912029411, 1.305375878675481, 1.3626256965291208)","(111, 90)",0.2909016365574156,1.201923978670309
,,22,"(0.09917430482132047, 0.062191681158374895, 0.3975710417415767, 0.41444671692942575)","(111, 90)",0.2863492202935765,0.560104200230947
,,22,"(0.36846822259857437, 0.3208807373994462, 0.9024108045510404, 1.02619615028971)","(111, 90)",0.49624927951333203,0.7164750042207828
,,22,"(0.18398606922730257, 0.05140791203952479, 0.3673391019386487, 0.41404306889871995)","(111, 90)",0.4795552305816982,0.2724633498344274
,,,,,,
