Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
28.37082,0.047774360710063704,990840.0,,,,,
,,,14,"(0.11260798189603276, -0.6948598051761874, 1.7576869328403788, 1.8934027728705811)","(14, 4)",0.3809234115881325,4.873050775231071
,,,-13,"(0.19303803499070252, 0.49662506448755867, 2.7354090808700766, 2.788821796554384)","(4122, 90)",0.19237830881751752,1.2000693466849348
,,,14,"(-0.4892320480403731, 0.2210655607236287, 1.7450117265472833, 1.8257283217268012)","(4122, 90)",0.2984636897161337,2.7171910452729304
,,,22,"(-0.035502055102555635, -0.0410633149781246, 0.12293624069355644, 0.1343871683955044)","(111, 90)",0.41580486676558726,3.999497628234777
,,,22,"(0.022006966703730473, 0.0832793829370181, 0.13664741621590748, 0.1615310452029365)","(111, 90)",0.5624495284752361,1.3124471388757408
,,,211,"(0.20271617620584706, 0.1775240364877875, 1.2387014877662574, 1.275331248076662)","(323, 90)",0.2141970894504806,0.7192416248680632
,,,-211,"(-0.05687535698407872, 0.3876085089303532, 2.2531914243529325, 2.291249995549345)","(-213, 90)",0.1721475993282548,1.7164906474908808
,,,2212,"(0.19934856990425637, -0.4315598880346707, 4.801219953412713, 4.915083663909675)","(3122, 90)",0.09869016042990189,5.145115880611263
,,,-211,"(0.03034857259291971, 0.046360493086587386, 0.7464065897443675, 0.7613625373575168)","(3122, 90)",0.07410051717763314,0.9911791505329718
,,,130,"(0.046263183235547733, -0.3215288689722251, 4.092310543253354, 4.13523184237936)","(311, 311)",0.07921207623075673,4.855293195579652
,,,22,"(-0.037304456705001085, 0.023687358554425605, 0.15851450159247976, 0.16455868454886685)","(111, 90)",0.27187027624573373,2.575853182181872
,,,22,"(-0.18741556869702808, 0.05286147195384877, 0.13873871493236262, 0.23909697118165535)","(111, 90)",0.9517468575892744,2.8666794980067083
,,,,,,,
,,,14,"(0.11260798189603276, -0.6948598051761874, 1.7576869328403788, 1.8934027728705811)","(14, 4)",0.3809234115881325,4.873050775231071
,,,-13,"(0.19303803499070252, 0.49662506448755867, 2.7354090808700766, 2.788821796554384)","(4122, 90)",0.19237830881751752,1.2000693466849348
,,,14,"(-0.4892320480403731, 0.2210655607236287, 1.7450117265472833, 1.8257283217268012)","(4122, 90)",0.2984636897161337,2.7171910452729304
,,,22,"(-0.035502055102555635, -0.0410633149781246, 0.12293624069355644, 0.1343871683955044)","(111, 90)",0.41580486676558726,3.999497628234777
,,,22,"(0.022006966703730473, 0.0832793829370181, 0.13664741621590748, 0.1615310452029365)","(111, 90)",0.5624495284752361,1.3124471388757408
,,,211,"(0.20271617620584706, 0.1775240364877875, 1.2387014877662574, 1.275331248076662)","(323, 90)",0.2141970894504806,0.7192416248680632
,,,-211,"(-0.05687535698407872, 0.3876085089303532, 2.2531914243529325, 2.291249995549345)","(-213, 90)",0.1721475993282548,1.7164906474908808
,,,2212,"(0.19934856990425637, -0.4315598880346707, 4.801219953412713, 4.915083663909675)","(3122, 90)",0.09869016042990189,5.145115880611263
,,,-211,"(0.03034857259291971, 0.046360493086587386, 0.7464065897443675, 0.7613625373575168)","(3122, 90)",0.07410051717763314,0.9911791505329718
,,,130,"(0.046263183235547733, -0.3215288689722251, 4.092310543253354, 4.13523184237936)","(311, 311)",0.07921207623075673,4.855293195579652
,,,22,"(-0.037304456705001085, 0.023687358554425605, 0.15851450159247976, 0.16455868454886685)","(111, 90)",0.27187027624573373,2.575853182181872
,,,22,"(-0.18741556869702808, 0.05286147195384877, 0.13873871493236262, 0.23909697118165535)","(111, 90)",0.9517468575892744,2.8666794980067083
,,,,,,,
,,,14,"(0.11260798189603276, -0.6948598051761874, 1.7576869328403788, 1.8934027728705811)","(14, 4)",0.3809234115881325,4.873050775231071
,,,-13,"(0.19303803499070252, 0.49662506448755867, 2.7354090808700766, 2.788821796554384)","(4122, 90)",0.19237830881751752,1.2000693466849348
,,,14,"(-0.4892320480403731, 0.2210655607236287, 1.7450117265472833, 1.8257283217268012)","(4122, 90)",0.2984636897161337,2.7171910452729304
,,,22,"(-0.035502055102555635, -0.0410633149781246, 0.12293624069355644, 0.1343871683955044)","(111, 90)",0.41580486676558726,3.999497628234777
