Events for energy 225.357437 GeV:
Cross section pb: 0.4455529478567995
Total number of events: 999424

pid = 14, p = (-2.089393563895413, -1.9538199228443724, 55.63106485279025, 55.70456313814072), Parent_PIDs = (14, 14), theta = 0.051375490183592665, phi = 3.893472214639708
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (-0.4192426300556557, -0.871458167587898, 17.06161726099532, 17.08900193930017), Parent_PIDs = (14, 14), theta = 0.05661981976564034, phi = 4.2639901816141705
pid = 211, p = (-0.3878051278506799, 0.7250581375003515, 19.92914915159919, 19.946592887296056), Parent_PIDs = (2, -4), theta = 0.0412354881871646, phi = 2.061942051808601
pid = -211, p = (-0.11387368652045221, 0.2631885747057438, 16.81103959844357, 16.814064577242327), Parent_PIDs = (4, 2101), theta = 0.017056614195909064, phi = 1.9791451896048204
pid = 211, p = (0.4251059774811128, 0.30348152898346015, 10.60544561993817, 10.61921714218567), Parent_PIDs = (4, 2101), theta = 0.04921022305753411, phi = 0.6199914966817965
pid = 2112, p = (-0.6752688193035368, 0.003547345973560407, 7.144418573165272, 7.237507105038028), Parent_PIDs = (1114, 90), theta = 0.09423831045961166, phi = 3.1363394666496087
pid = -211, p = (0.18606949080039734, -0.002601430327562107, 0.827896381281814, 0.8599539673063847), Parent_PIDs = (1114, 90), theta = 0.2210971303329712, phi = 6.269205256833437
pid = 211, p = (-0.30412010663712435, -0.2625116076759501, 0.6002792321500517, 0.7356740615763505), Parent_PIDs = (213, 90), theta = 0.5898016287095159, phi = 3.853691083751534
pid = -13, p = (-0.2646000302660454, 0.2293466299501642, 13.560423982749368, 13.565355715211103), Parent_PIDs = (411, 90), theta = 0.025816572543022203, phi = 2.4274445410632386
pid = 14, p = (-0.07641087679065639, 0.24547626918501367, 7.493818923480232, 7.498227742522585), Parent_PIDs = (411, 90), theta = 0.03429399682149643, phi = 1.8725657246006329
pid = 22, p = (0.19632820297312648, -0.05269072129563979, 0.3610490008429572, 0.4143397837560488), Parent_PIDs = (111, 90), theta = 0.512780290353037, phi = 6.020983262187705
pid = 22, p = (0.16880053871719683, -0.0638132332195052, 0.6703667803582721, 0.6942314965579263), Parent_PIDs = (111, 90), theta = 0.26296199940248327, phi = 5.921752733444353
pid = 22, p = (-0.17751220729184708, 0.26789525999003544, 0.3699384683097523, 0.4900335951729411), Parent_PIDs = (111, 90), theta = 0.7152570236214701, phi = 2.1559907307025354
pid = 22, p = (-0.22937409886784327, 0.24789330638399149, 0.6137302137186595, 0.7005200523986264), Parent_PIDs = (111, 90), theta = 0.5030700656814433, phi = 2.317411365097605
pid = 11, p = (-0.1272890188659736, 0.0462080724424942, 0.891611483219559, 0.9018364477069521), Parent_PIDs = (-411, 90), theta = 0.15072668724767616, phi = 2.793368824907383
pid = -12, p = (-0.13266818658648305, -1.2694645448339656, 14.647154542226575, 14.702662250837134), Parent_PIDs = (-411, 90), theta = 0.08692213530230043, phi = 4.608259772614147
pid = 22, p = (0.0668142533406039, -0.017137148429897865, 0.7822270361150954, 0.7852623525517933), Parent_PIDs = (111, 90), theta = 0.08795278327832343, phi = 6.032108351217028
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (-0.4192426300556557, -0.871458167587898, 17.06161726099532, 17.08900193930017), Parent_PIDs = (14, 14), theta = 0.05661981976564034, phi = 4.2639901816141705
pid = 211, p = (-0.3878051278506799, 0.7250581375003515, 19.92914915159919, 19.946592887296056), Parent_PIDs = (2, -4), theta = 0.0412354881871646, phi = 2.061942051808601
pid = -211, p = (-0.11387368652045221, 0.2631885747057438, 16.81103959844357, 16.814064577242327), Parent_PIDs = (4, 2101), theta = 0.017056614195909064, phi = 1.9791451896048204
pid = 211, p = (0.4251059774811128, 0.30348152898346015, 10.60544561993817, 10.61921714218567), Parent_PIDs = (4, 2101), theta = 0.04921022305753411, phi = 0.6199914966817965
pid = 2112, p = (-0.6752688193035368, 0.003547345973560407, 7.144418573165272, 7.237507105038028), Parent_PIDs = (1114, 90), theta = 0.09423831045961166, phi = 3.1363394666496087
pid = -211, p = (0.18606949080039734, -0.002601430327562107, 0.827896381281814, 0.8599539673063847), Parent_PIDs = (1114, 90), theta = 0.2210971303329712, phi = 6.269205256833437
pid = 211, p = (-0.30412010663712435, -0.2625116076759501, 0.6002792321500517, 0.7356740615763505), Parent_PIDs = (213, 90), theta = 0.5898016287095159, phi = 3.853691083751534
pid = -13, p = (-0.2646000302660454, 0.2293466299501642, 13.560423982749368, 13.565355715211103), Parent_PIDs = (411, 90), theta = 0.025816572543022203, phi = 2.4274445410632386
pid = 14, p = (-0.07641087679065639, 0.24547626918501367, 7.493818923480232, 7.498227742522585), Parent_PIDs = (411, 90), theta = 0.03429399682149643, phi = 1.8725657246006329
pid = 22, p = (0.19632820297312648, -0.05269072129563979, 0.3610490008429572, 0.4143397837560488), Parent_PIDs = (111, 90), theta = 0.512780290353037, phi = 6.020983262187705
pid = 22, p = (0.16880053871719683, -0.0638132332195052, 0.6703667803582721, 0.6942314965579263), Parent_PIDs = (111, 90), theta = 0.26296199940248327, phi = 5.921752733444353
pid = 22, p = (-0.17751220729184708, 0.26789525999003544, 0.3699384683097523, 0.4900335951729411), Parent_PIDs = (111, 90), theta = 0.7152570236214701, phi = 2.1559907307025354
pid = 22, p = (-0.22937409886784327, 0.24789330638399149, 0.6137302137186595, 0.7005200523986264), Parent_PIDs = (111, 90), theta = 0.5030700656814433, phi = 2.317411365097605
pid = 11, p = (-0.1272890188659736, 0.0462080724424942, 0.891611483219559, 0.9018364477069521), Parent_PIDs = (-411, 90), theta = 0.15072668724767616, phi = 2.793368824907383
pid = -12, p = (-0.13266818658648305, -1.2694645448339656, 14.647154542226575, 14.702662250837134), Parent_PIDs = (-411, 90), theta = 0.08692213530230043, phi = 4.608259772614147
pid = 22, p = (0.0668142533406039, -0.017137148429897865, 0.7822270361150954, 0.7852623525517933), Parent_PIDs = (111, 90), theta = 0.08795278327832343, phi = 6.032108351217028
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (-0.4192426300556557, -0.871458167587898, 17.06161726099532, 17.08900193930017), Parent_PIDs = (14, 14), theta = 0.05661981976564034, phi = 4.2639901816141705
pid = 211, p = (-0.3878051278506799, 0.7250581375003515, 19.92914915159919, 19.946592887296056), Parent_PIDs = (2, -4), theta = 0.0412354881871646, phi = 2.061942051808601
pid = -211, p = (-0.11387368652045221, 0.2631885747057438, 16.81103959844357, 16.814064577242327), Parent_PIDs = (4, 2101), theta = 0.017056614195909064, phi = 1.9791451896048204
pid = 211, p = (0.4251059774811128, 0.30348152898346015, 10.60544561993817, 10.61921714218567), Parent_PIDs = (4, 2101), theta = 0.04921022305753411, phi = 0.6199914966817965
pid = 2112, p = (-0.6752688193035368, 0.003547345973560407, 7.144418573165272, 7.237507105038028), Parent_PIDs = (1114, 90), theta = 0.09423831045961166, phi = 3.1363394666496087
pid = -211, p = (0.18606949080039734, -0.002601430327562107, 0.827896381281814, 0.8599539673063847), Parent_PIDs = (1114, 90), theta = 0.2210971303329712, phi = 6.269205256833437
pid = 211, p = (-0.30412010663712435, -0.2625116076759501, 0.6002792321500517, 0.7356740615763505), Parent_PIDs = (213, 90), theta = 0.5898016287095159, phi = 3.853691083751534
pid = -13, p = (-0.2646000302660454, 0.2293466299501642, 13.560423982749368, 13.565355715211103), Parent_PIDs = (411, 90), theta = 0.025816572543022203, phi = 2.4274445410632386
pid = 14, p = (-0.07641087679065639, 0.24547626918501367, 7.493818923480232, 7.498227742522585), Parent_PIDs = (411, 90), theta = 0.03429399682149643, phi = 1.8725657246006329
pid = 22, p = (0.19632820297312648, -0.05269072129563979, 0.3610490008429572, 0.4143397837560488), Parent_PIDs = (111, 90), theta = 0.512780290353037, phi = 6.020983262187705
pid = 22, p = (0.16880053871719683, -0.0638132332195052, 0.6703667803582721, 0.6942314965579263), Parent_PIDs = (111, 90), theta = 0.26296199940248327, phi = 5.921752733444353
pid = 22, p = (-0.17751220729184708, 0.26789525999003544, 0.3699384683097523, 0.4900335951729411), Parent_PIDs = (111, 90), theta = 0.7152570236214701, phi = 2.1559907307025354
pid = 22, p = (-0.22937409886784327, 0.24789330638399149, 0.6137302137186595, 0.7005200523986264), Parent_PIDs = (111, 90), theta = 0.5030700656814433, phi = 2.317411365097605
pid = 11, p = (-0.1272890188659736, 0.0462080724424942, 0.891611483219559, 0.9018364477069521), Parent_PIDs = (-411, 90), theta = 0.15072668724767616, phi = 2.793368824907383
pid = -12, p = (-0.13266818658648305, -1.2694645448339656, 14.647154542226575, 14.702662250837134), Parent_PIDs = (-411, 90), theta = 0.08692213530230043, phi = 4.608259772614147
pid = 22, p = (0.0668142533406039, -0.017137148429897865, 0.7822270361150954, 0.7852623525517933), Parent_PIDs = (111, 90), theta = 0.08795278327832343, phi = 6.032108351217028
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (-0.4192426300556557, -0.871458167587898, 17.06161726099532, 17.08900193930017), Parent_PIDs = (14, 14), theta = 0.05661981976564034, phi = 4.2639901816141705
pid = 211, p = (-0.3878051278506799, 0.7250581375003515, 19.92914915159919, 19.946592887296056), Parent_PIDs = (2, -4), theta = 0.0412354881871646, phi = 2.061942051808601
pid = -211, p = (-0.11387368652045221, 0.2631885747057438, 16.81103959844357, 16.814064577242327), Parent_PIDs = (4, 2101), theta = 0.017056614195909064, phi = 1.9791451896048204
pid = 211, p = (0.4251059774811128, 0.30348152898346015, 10.60544561993817, 10.61921714218567), Parent_PIDs = (4, 2101), theta = 0.04921022305753411, phi = 0.6199914966817965
pid = 2112, p = (-0.6752688193035368, 0.003547345973560407, 7.144418573165272, 7.237507105038028), Parent_PIDs = (1114, 90), theta = 0.09423831045961166, phi = 3.1363394666496087
pid = -211, p = (0.18606949080039734, -0.002601430327562107, 0.827896381281814, 0.8599539673063847), Parent_PIDs = (1114, 90), theta = 0.2210971303329712, phi = 6.269205256833437
pid = 211, p = (-0.30412010663712435, -0.2625116076759501, 0.6002792321500517, 0.7356740615763505), Parent_PIDs = (213, 90), theta = 0.5898016287095159, phi = 3.853691083751534
pid = -13, p = (-0.2646000302660454, 0.2293466299501642, 13.560423982749368, 13.565355715211103), Parent_PIDs = (411, 90), theta = 0.025816572543022203, phi = 2.4274445410632386
pid = 14, p = (-0.07641087679065639, 0.24547626918501367, 7.493818923480232, 7.498227742522585), Parent_PIDs = (411, 90), theta = 0.03429399682149643, phi = 1.8725657246006329
pid = 22, p = (0.19632820297312648, -0.05269072129563979, 0.3610490008429572, 0.4143397837560488), Parent_PIDs = (111, 90), theta = 0.512780290353037, phi = 6.020983262187705
pid = 22, p = (0.16880053871719683, -0.0638132332195052, 0.6703667803582721, 0.6942314965579263), Parent_PIDs = (111, 90), theta = 0.26296199940248327, phi = 5.921752733444353
pid = 22, p = (-0.17751220729184708, 0.26789525999003544, 0.3699384683097523, 0.4900335951729411), Parent_PIDs = (111, 90), theta = 0.7152570236214701, phi = 2.1559907307025354
pid = 22, p = (-0.22937409886784327, 0.24789330638399149, 0.6137302137186595, 0.7005200523986264), Parent_PIDs = (111, 90), theta = 0.5030700656814433, phi = 2.317411365097605
pid = 11, p = (-0.1272890188659736, 0.0462080724424942, 0.891611483219559, 0.9018364477069521), Parent_PIDs = (-411, 90), theta = 0.15072668724767616, phi = 2.793368824907383
pid = -12, p = (-0.13266818658648305, -1.2694645448339656, 14.647154542226575, 14.702662250837134), Parent_PIDs = (-411, 90), theta = 0.08692213530230043, phi = 4.608259772614147
pid = 22, p = (0.0668142533406039, -0.017137148429897865, 0.7822270361150954, 0.7852623525517933), Parent_PIDs = (111, 90), theta = 0.08795278327832343, phi = 6.032108351217028
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (-0.4192426300556557, -0.871458167587898, 17.06161726099532, 17.08900193930017), Parent_PIDs = (14, 14), theta = 0.05661981976564034, phi = 4.2639901816141705
pid = 211, p = (-0.3878051278506799, 0.7250581375003515, 19.92914915159919, 19.946592887296056), Parent_PIDs = (2, -4), theta = 0.0412354881871646, phi = 2.061942051808601
pid = -211, p = (-0.11387368652045221, 0.2631885747057438, 16.81103959844357, 16.814064577242327), Parent_PIDs = (4, 2101), theta = 0.017056614195909064, phi = 1.9791451896048204
pid = 211, p = (0.4251059774811128, 0.30348152898346015, 10.60544561993817, 10.61921714218567), Parent_PIDs = (4, 2101), theta = 0.04921022305753411, phi = 0.6199914966817965
pid = 2112, p = (-0.6752688193035368, 0.003547345973560407, 7.144418573165272, 7.237507105038028), Parent_PIDs = (1114, 90), theta = 0.09423831045961166, phi = 3.1363394666496087
pid = -211, p = (0.18606949080039734, -0.002601430327562107, 0.827896381281814, 0.8599539673063847), Parent_PIDs = (1114, 90), theta = 0.2210971303329712, phi = 6.269205256833437
pid = 211, p = (-0.30412010663712435, -0.2625116076759501, 0.6002792321500517, 0.7356740615763505), Parent_PIDs = (213, 90), theta = 0.5898016287095159, phi = 3.853691083751534
pid = -13, p = (-0.2646000302660454, 0.2293466299501642, 13.560423982749368, 13.565355715211103), Parent_PIDs = (411, 90), theta = 0.025816572543022203, phi = 2.4274445410632386
pid = 14, p = (-0.07641087679065639, 0.24547626918501367, 7.493818923480232, 7.498227742522585), Parent_PIDs = (411, 90), theta = 0.03429399682149643, phi = 1.8725657246006329
pid = 22, p = (0.19632820297312648, -0.05269072129563979, 0.3610490008429572, 0.4143397837560488), Parent_PIDs = (111, 90), theta = 0.512780290353037, phi = 6.020983262187705
pid = 22, p = (0.16880053871719683, -0.0638132332195052, 0.6703667803582721, 0.6942314965579263), Parent_PIDs = (111, 90), theta = 0.26296199940248327, phi = 5.921752733444353
pid = 22, p = (-0.17751220729184708, 0.26789525999003544, 0.3699384683097523, 0.4900335951729411), Parent_PIDs = (111, 90), theta = 0.7152570236214701, phi = 2.1559907307025354
pid = 22, p = (-0.22937409886784327, 0.24789330638399149, 0.6137302137186595, 0.7005200523986264), Parent_PIDs = (111, 90), theta = 0.5030700656814433, phi = 2.317411365097605
pid = 11, p = (-0.1272890188659736, 0.0462080724424942, 0.891611483219559, 0.9018364477069521), Parent_PIDs = (-411, 90), theta = 0.15072668724767616, phi = 2.793368824907383
pid = -12, p = (-0.13266818658648305, -1.2694645448339656, 14.647154542226575, 14.702662250837134), Parent_PIDs = (-411, 90), theta = 0.08692213530230043, phi = 4.608259772614147
pid = 22, p = (0.0668142533406039, -0.017137148429897865, 0.7822270361150954, 0.7852623525517933), Parent_PIDs = (111, 90), theta = 0.08795278327832343, phi = 6.032108351217028
pid = 22, p = (-0.04825485448664193, -0.08702363133072527, 0.7666031900114384, 0.7730343422689747), Parent_PIDs = (111, 90), theta = 0.12908077007259597, phi = 4.206095235967396
pid = 130, p = (1.601106623119024, 0.004815371737971863, 60.51299568706376, 60.53621914474918), Parent_PIDs = (311, 311), theta = 0.02645283657681628, phi = 0.0030075181439018295
pid = 22, p = (-0.017660727266139563, 0.013907341633282376, 0.5857971997662443, 0.5862283468861315), Parent_PIDs = (111, 90), theta = 0.03835490892587499, phi = 2.474537086483847
pid = 22, p = (0.23432084780417953, 0.19804599992265293, 4.916868328810393, 4.926431024652606), Parent_PIDs = (111, 90), theta = 0.062317387963944815, phi = 0.7016958773936328
pid = 22, p = (0.10976934776250193, 0.054045691523071315, 0.6412229687018914, 0.6527918060693464), Parent_PIDs = (111, 90), theta = 0.18854541969539196, phi = 0.45751442393497
pid = 22, p = (-0.01423491120906524, 0.02379095476949522, 0.022708930297215192, 0.03583765814360532), Parent_PIDs = (111, 90), theta = 0.884519736418856, phi = 2.1099891243074067

pid = 14, p = (1.7404931173456437, -0.10607348135280335, 63.06042414661004, 63.08452790839709), Parent_PIDs = (14, 14), theta = 0.02764456825318423, phi = 6.222316094300598
pid = -321, p = (-0.6754694562755409, -0.141654670024542, 4.02775500247761, 4.116169983647948), Parent_PIDs = (1, -4), theta = 0.16970368793698576, phi = 3.3483098745662536
pid = 130, p = (0.5275952901213461, 0.05205393656231608, 7.576594768193343, 7.611403970095439), Parent_PIDs = (311, 311), theta = 0.06985911938309228, phi = 0.09834434481135836
pid = 211, p = (-0.1326333184651686, -0.06475142940972853, 1.2112762414222196, 1.2281914601199706), Parent_PIDs = (4224, 90), theta = 0.12125323590564227, phi = 3.5957548250395557
pid = 211, p = (-0.4904651341667297, -0.052226417498661755, 0.8264598203253758, 0.972522115959419), Parent_PIDs = (223, 90), theta = 0.5380692147322002, phi = 3.2476763532450796
pid = -211, p = (0.02134965079064885, 0.008568139547028215, 0.03436884231447468, 0.14556861896101528), Parent_PIDs = (223, 90), theta = 0.5898582096868139, phi = 0.38164773099219906
pid = 22, p = (0.12627007730152023, -0.41093691518128106, 14.226274451068123, 14.232768460064053), Parent_PIDs = (111, 90), theta = 0.030209480924152717, phi = 5.010505398517172
pid = 22, p = (0.31921194929113406, -0.5443731487548772, 23.45259006676117, 23.461078816482424), Parent_PIDs = (111, 90), theta = 0.026901467316462035, phi = 5.242736886499811
pid = -211, p = (0.23935072934460466, -0.28909828930528747, 17.07801546128876, 17.08270934229798), Parent_PIDs = (-421, 90), theta = 0.02197337147144812, phi = 5.403924957448718
pid = 211, p = (0.11116895553899059, -0.11789426299901952, 4.25013232363709, 4.255509622506863), Parent_PIDs = (-421, 90), theta = 0.03810787324892509, phi = 5.468435526055237
pid = -13, p = (-0.5547567622827353, 0.478040359022942, 2.9393667406230093, 3.0310589769309915), Parent_PIDs = (4122, 90), theta = 0.24416779840631048, phi = 2.43033855137223
pid = 14, p = (0.007797540542162723, 0.12263526980553534, 0.10718636554905564, 0.16306173063720053), Parent_PIDs = (4122, 90), theta = 0.8535179223669549, phi = 1.5072986238059622
pid = 22, p = (-0.03485292741113631, -0.06723145965255847, -0.04988710962134144, 0.09068362268078661), Parent_PIDs = (111, 90), theta = 2.1533073603763375, phi = 4.234128332575059
pid = 22, p = (0.0097474553099589, 0.029402514207702887, 0.04171902510006301, 0.05196150288486184), Parent_PIDs = (111, 90), theta = 0.6386800246390529, phi = 1.2506806878034513
pid = 130, p = (-0.2539543685850773, 0.3894190477154511, 43.83333870037175, 43.83862836984814), Parent_PIDs = (-311, -311), theta = 0.010605881102687795, phi = 2.148672003417748
pid = 22, p = (0.001424728960391533, 0.030749324231012194, 0.8665396392041808, 0.8670862108841227), Parent_PIDs = (111, 90), theta = 0.035508329116547006, phi = 1.5244957733014484
pid = 22, p = (0.019927744811100805, -0.13991739961785646, 2.490102264696656, 2.4941097173894518), Parent_PIDs = (111, 90), theta = 0.05669563067920317, phi = 4.853862573630227
pid = 22, p = (-0.08961523850153895, 0.02767572194520212, 3.2238574458850415, 3.225221491300294), Parent_PIDs = (111, 90), theta = 0.0290847240703101, phi = 2.8420563074222684
pid = 22, p = (-0.033655140142743935, -0.06325220631635425, 0.90411109680621, 0.9069456353222294), Parent_PIDs = (111, 90), theta = 0.07908219722537578, phi = 4.223409096118566
pid = 2112, p = (-0.9386359490588901, 0.5914795141988531, 13.328603569756547, 13.40766013759335), Parent_PIDs = (2114, 90), theta = 0.08304703746182242, phi = 2.5793000073977237
pid = 22, p = (0.003401455004160052, 0.025747985553585782, 0.7885644284916126, 0.7889920066379107), Parent_PIDs = (111, 90), theta = 0.0329235048290616, phi = 1.4394512027357411
pid = 22, p = (0.07629960052789744, 0.24163786732333975, 1.6944616981353318, 1.713304098638932), Parent_PIDs = (111, 90), theta = 0.1484447050571458, phi = 1.26494415297841

pid = 14, p = (1.7404931173456437, -0.10607348135280335, 63.06042414661004, 63.08452790839709), Parent_PIDs = (14, 14), theta = 0.02764456825318423, phi = 6.222316094300598
pid = -321, p = (-0.6754694562755409, -0.141654670024542, 4.02775500247761, 4.116169983647948), Parent_PIDs = (1, -4), theta = 0.16970368793698576, phi = 3.3483098745662536
pid = 130, p = (0.5275952901213461, 0.05205393656231608, 7.576594768193343, 7.611403970095439), Parent_PIDs = (311, 311), theta = 0.06985911938309228, phi = 0.09834434481135836
pid = 211, p = (-0.1326333184651686, -0.06475142940972853, 1.2112762414222196, 1.2281914601199706), Parent_PIDs = (4224, 90), theta = 0.12125323590564227, phi = 3.5957548250395557
pid = 211, p = (-0.4904651341667297, -0.052226417498661755, 0.8264598203253758, 0.972522115959419), Parent_PIDs = (223, 90), theta = 0.5380692147322002, phi = 3.2476763532450796
pid = -211, p = (0.02134965079064885, 0.008568139547028215, 0.03436884231447468, 0.14556861896101528), Parent_PIDs = (223, 90), theta = 0.5898582096868139, phi = 0.38164773099219906
pid = 22, p = (0.12627007730152023, -0.41093691518128106, 14.226274451068123, 14.232768460064053), Parent_PIDs = (111, 90), theta = 0.030209480924152717, phi = 5.010505398517172
pid = 22, p = (0.31921194929113406, -0.5443731487548772, 23.45259006676117, 23.461078816482424), Parent_PIDs = (111, 90), theta = 0.026901467316462035, phi = 5.242736886499811
pid = -211, p = (0.23935072934460466, -0.28909828930528747, 17.07801546128876, 17.08270934229798), Parent_PIDs = (-421, 90), theta = 0.02197337147144812, phi = 5.403924957448718
pid = 211, p = (0.11116895553899059, -0.11789426299901952, 4.25013232363709, 4.255509622506863), Parent_PIDs = (-421, 90), theta = 0.03810787324892509, phi = 5.468435526055237
pid = -13, p = (-0.5547567622827353, 0.478040359022942, 2.9393667406230093, 3.0310589769309915), Parent_PIDs = (4122, 90), theta = 0.24416779840631048, phi = 2.43033855137223
pid = 14, p = (0.007797540542162723, 0.12263526980553534, 0.10718636554905564, 0.16306173063720053), Parent_PIDs = (4122, 90), theta = 0.8535179223669549, phi = 1.5072986238059622
pid = 22, p = (-0.03485292741113631, -0.06723145965255847, -0.04988710962134144, 0.09068362268078661), Parent_PIDs = (111, 90), theta = 2.1533073603763375, phi = 4.234128332575059
pid = 22, p = (0.0097474553099589, 0.029402514207702887, 0.04171902510006301, 0.05196150288486184), Parent_PIDs = (111, 90), theta = 0.6386800246390529, phi = 1.2506806878034513
pid = 130, p = (-0.2539543685850773, 0.3894190477154511, 43.83333870037175, 43.83862836984814), Parent_PIDs = (-311, -311), theta = 0.010605881102687795, phi = 2.148672003417748
pid = 22, p = (0.001424728960391533, 0.030749324231012194, 0.8665396392041808, 0.8670862108841227), Parent_PIDs = (111, 90), theta = 0.035508329116547006, phi = 1.5244957733014484
pid = 22, p = (0.019927744811100805, -0.13991739961785646, 2.490102264696656, 2.4941097173894518), Parent_PIDs = (111, 90), theta = 0.05669563067920317, phi = 4.853862573630227
pid = 22, p = (-0.08961523850153895, 0.02767572194520212, 3.2238574458850415, 3.225221491300294), Parent_PIDs = (111, 90), theta = 0.0290847240703101, phi = 2.8420563074222684
pid = 22, p = (-0.033655140142743935, -0.06325220631635425, 0.90411109680621, 0.9069456353222294), Parent_PIDs = (111, 90), theta = 0.07908219722537578, phi = 4.223409096118566
