Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
44.96472,0.08117503603143915,995368.0,,,,,
,,,14,"(-1.2327819501242339, -0.4781887612603407, 5.81040274240545, 5.958959293106521)","(14, 14)",0.2237598123905757,3.511619486906998
,,,2212,"(0.08177055273423006, 0.430193307443974, 4.218403595175341, 4.343619710535476)","(4, 2101)",0.1034355709597558,1.382958495010781
,,,22,"(0.05759801226645324, -0.026015034527282106, 1.0967112944882258, 1.0985308263751825)","(-423, 90)",0.05756369613450659,5.858947220399218
,,,-13,"(-0.32489538466466916, 0.42394142419853265, 10.804778438008114, 10.818488086242592)","(421, 90)",0.04939340387684724,2.2246912820414035
,,,14,"(0.04373194050549721, 0.2551020259772693, 0.9942736495535107, 1.027409176752155)","(421, 90)",0.25466215252606134,1.4010174259249955
,,,-321,"(-0.02500932662092483, -0.4310470299550226, 2.731640025988282, 2.809271112305171)","(421, 90)",0.15676630118295254,4.654434004837972
,,,321,"(0.4550309672383344, -0.07146081145022734, 1.4327421312322228, 1.5838654569523356)","(-421, 90)",0.31105132421504156,6.127411591219656
,,,-211,"(0.8408169127588081, -0.2846043082376392, 3.4007638621741645, 3.5174774091980203)","(-421, 90)",0.25532622926791015,5.956805018458341
,,,22,"(-0.0057106742138691435, 0.029910473099276552, 0.4375351800406836, 0.43859352705464416)","(111, 90)",0.06948407862667329,1.7594514454326076
,,,22,"(0.05778876458323066, -0.06838674045022566, 0.26503135491007296, 0.2797461468312506)","(111, 90)",0.32578591844208454,5.413989912300846
,,,22,"(0.050425827814594586, -0.03285671409371435, 1.2494706725098148, 1.2509193775915184)","(111, 90)",0.04813181645826365,5.705696642957373
,,,22,"(-0.04537145913054671, 0.03064537537515867, 0.3512310640349854, 0.3554728803701729)","(111, 90)",0.15463952416284754,2.5475456613050134
,,,22,"(0.0016175331576139228, 0.1753040240809139, 0.7040737158606895, 0.7255714400652473)","(111, 90)",0.24403342869808103,1.5615695719385034
,,,22,"(0.04498828369548211, 0.047462769799327315, 0.7131966965142174, 0.7161886539911685)","(111, 90)",0.09143875341546852,0.8121571387634414
,,,,,,,
,,,14,"(-1.2327819501242339, -0.4781887612603407, 5.81040274240545, 5.958959293106521)","(14, 14)",0.2237598123905757,3.511619486906998
,,,2212,"(0.08177055273423006, 0.430193307443974, 4.218403595175341, 4.343619710535476)","(4, 2101)",0.1034355709597558,1.382958495010781
,,,22,"(0.05759801226645324, -0.026015034527282106, 1.0967112944882258, 1.0985308263751825)","(-423, 90)",0.05756369613450659,5.858947220399218
,,,-13,"(-0.32489538466466916, 0.42394142419853265, 10.804778438008114, 10.818488086242592)","(421, 90)",0.04939340387684724,2.2246912820414035
