PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
2.82457066e-01 1.10698114e+00 1.18134919e+00 1.34311377e+00 1.34310457e+00 1.34644646e+00 1.34615769e+00 1.18134919e+00 1.10698114e+00 2.82457066e-01 3.33634674e+01
6.18846734e-01 1.43465740e+00 1.50857703e+00 1.66931344e+00 1.66930343e+00 1.67287229e+00 1.67256901e+00 1.50857703e+00 1.43465740e+00 6.18846734e-01 4.33379230e+01
1.01582107e+00 1.82301923e+00 1.89647642e+00 2.05620488e+00 2.05619287e+00 2.05998744e+00 2.05966915e+00 1.89647642e+00 1.82301923e+00 1.01582107e+00 5.52380726e+01
1.48071879e+00 2.27940113e+00 2.35240990e+00 2.51112290e+00 2.51110989e+00 2.51516471e+00 2.51483139e+00 2.35240990e+00 2.27940113e+00 1.48071879e+00 6.92547759e+01
2.02132002e+00 2.81155240e+00 2.88412676e+00 3.04183832e+00 3.04182430e+00 3.04613286e+00 3.04578353e+00 2.88412676e+00 2.81155240e+00 2.02132002e+00 8.55759499e+01
2.64574821e+00 3.42761471e+00 3.49975466e+00 3.65648629e+00 3.65647028e+00 3.66104009e+00 3.66067474e+00 3.49975466e+00 3.42761471e+00 2.64574821e+00 1.04383766e+02
3.36249537e+00 4.13606605e+00 4.20777159e+00 4.36352981e+00 4.36351279e+00 4.36835786e+00 4.36797550e+00 4.20777159e+00 4.13606605e+00 3.36249537e+00 1.25852129e+02
4.18029171e+00 4.94562262e+00 5.01690777e+00 5.17169257e+00 5.17167456e+00 5.17681640e+00 5.17641602e+00 5.01690777e+00 4.94562262e+00 4.18029171e+00 1.50143030e+02
5.10806364e+00 5.86525289e+00 5.93611764e+00 6.08993653e+00 6.08991651e+00 6.09536264e+00 6.09494425e+00 5.93611764e+00 5.86525289e+00 5.10806364e+00 1.77407112e+02
6.15489172e+00 6.90398134e+00 6.97442569e+00 7.12729269e+00 7.12727066e+00 7.13303510e+00 7.13259868e+00 6.97442569e+00 6.90398134e+00 6.15489172e+00 2.07775118e+02
