ievent,iparticle,truth_energy,pid,px,py,pz,e,parent_pid
0,0,35.716747,13,0.6072144037157285,-0.4273060986328667,17.002815734685292,17.019348012696327,3
0,1,35.716747,211,-0.3776021868723674,0.17153291419451447,-0.03244308510617566,0.4387929931688336,2
0,2,35.716747,-211,-0.3719862956989341,0.06892866416152638,4.48692190096438,4.505005315777633,11
0,3,35.716747,2212,-0.25524812053152846,0.07283602879305427,0.980214733044263,1.382616434844553,11
0,4,35.716747,211,0.16384022476136767,-0.04820264801024657,0.9142766574529027,0.9405044953578412,13
0,5,35.716747,22,0.20267759817606443,0.16465720738387607,8.805925342054897,8.80979632764518,17
0,6,35.716747,22,0.031104376449668562,-0.0024460678898571356,3.567362187695876,3.5674986256037635,17
1,0,35.716747,13,1.0961064843371124,-1.6229839484914952,30.034693589368462,30.098662916563544,3
1,1,35.716747,211,-0.1362273643716608,-0.27293221749155333,0.08945252102302186,0.347176365217853,8
1,2,35.716747,2212,-0.7510436739159475,1.9080417190096226,3.9253276136956714,4.526945688800795,10
1,3,35.716747,22,-0.13222882210625386,-0.03700016628825626,1.4772105729438858,1.4835782926823133,13
1,4,35.716747,11,-0.014547878833415975,0.0045653260751391585,0.05495690139359298,0.05703512174537013,13
1,5,35.716747,-11,-0.06205874510983421,0.020309287186540514,0.23131567676133025,0.24035589950568087,13
2,0,35.716747,13,-0.7534650495858566,-0.5401184170166021,26.999103627208576,27.015221601787673,3
2,1,35.716747,321,0.13054497834743217,0.40791989645979787,1.9856311713773558,2.0904285982651776,10
2,2,35.716747,2112,0.7969325780634406,-0.03799306757910571,4.878057798633611,5.031379997463231,11
2,3,35.716747,211,0.05827840515441446,0.16839728440132248,0.6215423963768052,0.661474680766319,11
2,4,35.716747,22,-0.01994008540463635,0.03018656328346929,-0.006339965917364559,0.03672915431431049,12
2,5,35.716747,22,-0.5889697244271404,0.054195998144764515,0.08535090335107161,0.5975845707592632,12
2,6,35.716747,22,0.04328314047029944,-0.05166367891820186,0.2904258389538309,0.29814381412394136,14
2,7,35.716747,22,0.3333357573820458,-0.030924578775445327,0.8799810979357641,0.9415071903316161,14
3,0,35.716747,13,-1.149071896059814,0.7392042451997853,26.33116658500538,26.3668027432478,3
3,1,35.716747,2112,0.7070475256958201,-0.06800659837985405,3.071652221319261,3.2897386301424207,8
3,2,35.716747,211,-0.16754794954217256,-0.5218164994517613,0.8707819931159868,1.038318755937177,12
3,3,35.716747,211,-0.3101405457692581,-0.18878684599102788,1.1093300459392497,1.1755511758629955,10
3,4,35.716747,22,-0.0890301575665228,0.06208010833102751,0.20231679998541127,0.22959180378020663,14
3,5,35.716747,22,-0.18863976932016183,-0.02346607800499152,0.1642666445128896,0.2512352480955334,14
3,6,35.716747,22,0.0063065174079395825,-0.07258632209353737,0.1397029627544742,0.15756098539696115,17
3,7,35.716747,22,0.0400684979629941,-0.13002854210571724,0.02063213997116431,0.13761755516989266,17
3,8,35.716747,22,0.5023130077048513,0.2219518379458175,1.450087010435819,1.5505912788068013,23
3,9,35.716747,22,0.049669772559872226,0.041945610966264535,0.081934532030072,0.10459344207200348,23
3,10,35.716747,22,0.42210510482658853,0.02011550632471487,1.6074845570450718,1.6621022694929921,24
3,11,35.716747,22,0.17691989209986486,-0.08060642274071911,0.7279893613760144,0.7535028559231481,24
4,0,35.716747,13,1.8348037903053496,0.41147468536521686,25.847930924048917,25.91645256310399,3
4,1,35.716747,321,-1.3819956159760125,-0.10327757894376152,5.25774749717859,5.459689261063959,8
