ievent,iparticle,truth_energy,pid,px,py,pz,e,parent_pid
0,0,4496.472021,13,3.107540396836637,-1.2236334596225555,1405.7281028777038,1405.732074212702,5
0,1,4496.472021,211,-0.12547979974714718,0.004807806032145673,567.6124696176176,567.6125006670405,13
0,2,4496.472021,211,-0.28879530534814846,0.7849826933735787,86.26039185030247,86.26455982910895,13
0,3,4496.472021,211,-0.13465770144010913,-0.30423670094453414,21.56601822894108,21.5690360170008,13
0,4,4496.472021,2212,-0.047053301123852254,-0.012743008409720959,0.9473610863598189,1.3342488591933823,13
0,5,4496.472021,211,-0.22510251214120497,-0.2883982236289579,0.3931114823848938,0.5548523216563747,13
0,6,4496.472021,-211,-0.6858138166994129,-0.20627212101316478,884.1076913834063,884.1079924601182,18
0,7,4496.472021,-211,-0.3110227899430013,0.2064433012101391,10.541493729047579,10.549024781321158,21
0,8,4496.472021,-211,0.02396391152866023,0.1773252741034054,0.07639251508540801,0.23944544922106084,25
0,9,4496.472021,22,-0.07865317847713674,0.14121340071404398,106.30361984841336,106.30374273948689,17
0,10,4496.472021,22,-0.841592772681729,0.9380060987524718,1011.6462565824006,1011.6470415075711,17
0,11,4496.472021,211,0.10942018879148209,-0.05288790245437172,48.547948367433364,48.548301107039954,20
0,12,4496.472021,-211,-0.0001349312139104636,-0.14121208343615263,20.761149437469054,20.762098800953062,20
0,13,4496.472021,22,-0.3789414072576224,0.6391524165590895,3.6549945434985176,3.7297583721645653,23
0,14,4496.472021,22,-0.06653552272675792,0.1377984643119775,1.116368793850099,1.1268072933885318,23
0,15,4496.472021,22,-0.1505833637060022,-0.14027273862405631,91.76450941828294,91.76474018144862,29
0,16,4496.472021,22,-0.07306512207604103,-0.24681505385892819,148.4351960635892,148.43541924560674,29
0,17,4496.472021,22,0.03013867131274982,-0.04673290700858535,10.219093763630829,10.219245062820661,31
0,18,4496.472021,22,0.018777472235290152,0.09231441410684825,21.492259871159604,21.492466329250647,31
0,19,4496.472021,22,-0.11849674303201102,-0.040481793573437244,0.5330290498622666,0.5475401553467907,33
0,20,4496.472021,22,-0.21991922643241565,0.10921023470526417,1.0554854687952844,1.0836701141754408,33
0,21,4496.472021,22,0.052885297610958205,-0.02168979979366841,4.419875142822034,4.420244742121704,38
0,22,4496.472021,22,0.11747295962481849,-0.23894347046305636,46.32866996849104,46.32943508103336,38
0,23,4496.472021,22,-0.030216591707464515,0.016971715956041362,0.031860445582895795,0.047076210017893694,41
0,24,4496.472021,22,0.07997701166356191,0.028740577243442623,0.4471779218824709,0.4551817625894575,41
0,25,4496.472021,22,0.06892559248021629,-0.0027266545198724526,0.2991405623031217,0.3069906317115353,42
0,26,4496.472021,22,0.12516808682618083,-0.23375095439629962,1.0417758199522853,1.0749899616639051,42
0,27,4496.472021,22,-0.03372038369016006,-0.02743124068158865,0.7409654293277655,0.7422393850372151,43
0,28,4496.472021,22,0.07551488053356531,-0.04873828463949871,0.4006940211236057,0.4106502357673792,43
1,0,4496.472021,13,-11.982520444511188,-9.212703033821512,1036.4480096478421,1036.5582195710963,5
1,1,4496.472021,2212,2.3748259590674854,2.9067900518971412,750.9221194040409,750.9320868011908,25
1,2,4496.472021,-2112,1.204216201362814,0.6645676423602138,390.4592573374398,390.4628102894061,25
1,3,4496.472021,211,0.21737546438065186,-0.36770218817297534,276.9587500344836,276.9591145953499,25
1,4,4496.472021,-211,0.2751458281309656,0.1463856301758996,17.285077947679262,17.28845086818679,25
1,5,4496.472021,321,-0.556978991899151,-0.48955414109539475,1.532125463925831,1.7722915206281906,25
1,6,4496.472021,-321,-0.14253920188419272,0.032664577821130664,1.0285609863070877,1.1502356470180466,25
1,7,4496.472021,2212,0.6605163790341331,-0.083364847916094,2.71815813213215,2.951603938372588,25
1,8,4496.472021,211,-0.2058963103831444,-0.35299970262633507,0.7478350842075241,0.8635619136780792,25
1,9,4496.472021,-211,-0.24444909626375622,0.404276669955406,45.21381260322659,45.21649615893658,33
1,10,4496.472021,22,2.8839510102905,2.3321859677610335,591.372389952829,591.3840206357785,29
1,11,4496.472021,22,5.313525133073296,4.393043644170535,1126.4167385888823,1126.4378373239304,29
1,12,4496.472021,22,-0.04602587955666878,-0.02602143291436381,12.173578737626313,12.173693555275143,32
1,13,4496.472021,22,-0.2598310868208716,-0.09805489657213583,183.42942804626963,183.42963828219817,32
1,14,4496.472021,22,0.04286402141134652,0.012502694825701748,0.05213652172514405,0.06864297929907623,36
1,15,4496.472021,22,0.3458300979405157,0.0028298221429411564,1.2579987734797247,1.3046713680507438,36
1,16,4496.472021,22,0.046755102887004074,-0.14081847222341076,17.622671369706143,17.623296005186592,42
1,17,4496.472021,22,0.07323581374027402,-0.12402798576782587,40.865290042144814,40.86554388056383,42
2,0,4496.472021,13,3.0107115780639875,18.532615220095444,2349.535933527687,2349.6109542460335,9
2,1,4496.472021,321,1.073085587696694,-5.232045020275691,389.3858179303772,389.4227583655376,28
2,2,4496.472021,-211,0.4554462948050889,-1.337221253158464,68.70554809072826,68.72021107534248,28
2,3,4496.472021,2212,-0.5230317150891417,-1.7923950223646792,116.46030982953172,116.47905544892869,28
2,4,4496.472021,-2212,-0.7518195081681638,-1.6787379341279964,98.4475981014587,98.46925061237937,28
2,5,4496.472021,-211,-0.3503282319570376,0.42867373510972867,50.936238638185614,50.939438330554566,37
2,6,4496.472021,211,-0.5427205851947111,0.9433995766253939,44.46506577689419,44.47860275147139,37
2,7,4496.472021,-321,0.0335262529832183,0.025728108080580583,0.5473059416798185,0.7382748007229655,37
2,8,4496.472021,211,-0.44762207761095063,0.7729211261029113,3.858040826713699,3.962541027804085,37
2,9,4496.472021,211,0.252267998354355,0.2746904982926884,1.578121631919911,1.6275876882305178,37
2,10,4496.472021,130,1.7153007986273405,-12.07193332786452,807.6678021797021,807.7599891828044,31
2,11,4496.472021,211,-0.4966538033497832,0.014497413420486882,35.74490742301525,35.74863300379762,36
2,12,4496.472021,-321,-0.4335860486175653,0.2921849717440456,51.39494452386207,51.39997481976551,40
2,13,4496.472021,211,-0.34557957003633355,0.811691024437984,69.8262404986551,69.83195264002934,40
2,14,4496.472021,211,0.32797908049105695,0.025712870668291282,4.962463935910265,4.9753150180735055,45
2,15,4496.472021,-211,-0.02557085313630672,0.3767135409716268,22.04528952615871,22.048964534361804,45
2,16,4496.472021,2112,-0.14422487045302684,-0.1265871300074271,3.170795266925584,3.3126363404995716,50
2,17,4496.472021,22,0.07381888532396665,-0.40476118971595076,61.25328047272915,61.25466226761311,32
2,18,4496.472021,22,-0.30828023635460666,-0.7509729583269793,57.32541772017342,57.331165293238456,32
2,19,4496.472021,22,-0.15388036624493534,0.56361202635757,34.243544545487424,34.24852815409959,43
2,20,4496.472021,22,-0.041410474195597353,-0.07820884741660433,6.019990720304048,6.020641138926499,44
2,21,4496.472021,22,-0.3409310734284632,-0.1580858097105889,17.61146986491841,17.61547887293985,44
2,22,4496.472021,22,-0.08680727727028631,0.030490113567701496,0.9980900209363148,1.0023217249491825,46
2,23,4496.472021,22,-0.08015372850982463,0.2233982990879671,3.5058924190578273,3.5139170556853734,46
2,24,4496.472021,22,0.15486448618345133,-0.09855102368857381,0.21699106048624295,0.28421898895371955,61
2,25,4496.472021,22,0.021704104109771312,-0.03319637931820678,0.21911303246036182,0.22267372707398966,61
2,26,4496.472021,211,-0.32160459963786053,-0.4222475258350169,22.630479249564793,22.63713306365152,62
2,27,4496.472021,-211,-0.906279548891886,-0.4400917568923549,55.97674417618676,55.9859838863834,62
2,28,4496.472021,211,-0.18144580665898347,0.732129148253541,51.23635239116198,51.242094237128,65
2,29,4496.472021,-211,-0.20063289944188753,0.19798406343565594,42.64039558694522,42.641555633510734,65
2,30,4496.472021,22,0.04611057519467893,0.014502365587091833,1.7970585339567324,1.797708507578224,71
2,31,4496.472021,22,-0.09577989817456267,0.05105177159464624,5.2675490789747155,5.268667134265046,71
2,32,4496.472021,22,-0.22024074549239145,0.03896341607585265,3.692159900632795,3.6989280698072675,72
