0.0011072646496701564	1.e-7
0.001193794784018481	1.0545576414368705e-7
0.0012589254117941675	1.096586303844901e-7
0.0013687134580683998	1.1579437486483098e-7
0.0015457924364718773	1.2589254117941662e-7
0.001569265610332793	1.2714624610589326e-7
0.001584893192461114	1.2800702031705574e-7
0.0018107338754996289	1.3872201020243722e-7
0.001995262314968879	1.474827093972891e-7
0.0020892874639676564	1.5135675270664112e-7
0.0022571483283929396	1.584893192461114e-7
0.002416354889770886	1.6475525687008892e-7
0.0025118864315095794	1.6856887482037825e-7
0.002802557445166593	1.7883210012042422e-7
0.0031622776601683794	1.914656665268286e-7
0.003249123683735167	1.9419308278066207e-7
0.003412243508761494	1.9952623149688787e-7
0.0037746367926767914	2.104383225070465e-7
0.003981071705534973	2.1666610191560358e-7
0.004388802365049416	2.2785259321850128e-7
0.005011872336272725	2.4482239338962456e-7
0.005098207932048602	2.469348893912802e-7
0.0052641439805869465	2.5118864315095823e-7
0.005935881566501342	2.670021587703717e-7
0.00630957344480193	2.757502022510587e-7
0.006915082071511501	2.885377634473619e-7
0.007943282347242814	3.1003922101607575e-7
0.008049349790280292	3.1206078713869746e-7
0.008257582695650719	3.162277660168379e-7
0.009385647123186212	3.3692697143453427e-7
0.01	3.4809495321786726e-7
0.010939215247879348	3.639266268489169e-7
0.012589254117941675	3.914794690199149e-7
0.012730988836751134	3.9367502403306797e-7
0.013002823945876495	3.981071705534969e-7
0.014830679123759646	4.2544062831847044e-7
0.015848931924611134	4.405249662365865e-7
0.01725849602163127	4.602534506649332e-7
0.0199526231496888	4.977418954089505e-7
0.020044125643990662	4.98899287382888e-7
0.020214903863771932	5.011872336272725e-7
0.02333515100732121	5.394974351780242e-7
0.025118864315095794	5.611356755233228e-7
0.027121332761316872	5.843714268797456e-7
0.031131074878593318	6.30957344480193e-7
0.031450776143901855	6.344079732212743e-7
0.03162277660168379	6.363191753845044e-7
0.03649016982499802	6.883734560722115e-7
0.039810717055349734	7.235880801520207e-7
0.04224779176655436	7.485072066350731e-7
0.04663189560910325	7.943282347242822e-7
0.048815885842502786	8.155279038424727e-7
0.05011872336272722	8.284360933399517e-7
0.05632913985606949	8.897477130094483e-7
0.06309573444801933	9.56843046444698e-7
0.0648360416543544	9.731583365990671e-7
0.06755822687526306	1.e-6
0.0746214455752927	1.0644771467510747e-6
0.07943282347242814	1.1089143771827358e-6
0.08574848366487112	1.1662013801996506e-6
0.09571380979918417	1.2589254117941661e-6
0.09826562051347065	1.281145333653683e-6
0.1	1.2966889329361337e-6
0.1126073481747928	1.4074509507150375e-6
0.12589254117941673	1.5260337318551113e-6
0.12870001299852316	1.5503202124709781e-6
0.1324559493537162	1.584893192461114e-6
0.14697994613356533	1.7089994231097007e-6
0.15848931924611134	1.8094740236039609e-6
0.16754172459410296	1.8874567919301938e-6
0.1794391588712836	1.9952623149688787e-6
0.19053645555893853	2.089401576121748e-6
0.19952623149688797	2.16797531021865e-6
0.21633271879992716	2.31674263794923e-6
